ACCESSION_NUMBER	RPTOWNERCIK	RPTOWNERNAME	RPTOWNER_RELATIONSHIP	RPTOWNER_TITLE	RPTOWNER_TXT	RPTOWNER_STREET1	RPTOWNER_STREET2	RPTOWNER_CITY	RPTOWNER_STATE	RPTOWNER_ZIPCODE	RPTOWNER_STATE_DESC	FILE_NUMBER
0001272830-21-000309	0001659618	QUACKENBUSH SUSAN L	Officer	Chief Human Resources Officer		C/O VONAGE HOLDINGS CORP.	23 MAIN STREET	HOLMDEL	NJ	07733		001-32887
0001383680-21-000012	0001383680	Tempesta Daniel David	Officer	EVP & Chief Financial Officer		ONE WAYSIDE ROAD		BURLINGTON	MA	01803		001-36056
0001104659-21-136388	0001218591	HYATT ALAN J	Director			218 EAST DOVER STREET		EASTON	MD	21601		000-22345
0001209191-21-063673	0001197664	BURNS M MICHELE	Director			C/O GOLDMAN, SACHS & CO.	200 WEST STREET	NEW YORK	NY	10282		001-36911
0001209191-21-063672	0001214130	POTTER MYRTLE S	Director			C/O MYOVANT SCIENCES INC.	2000 SIERRA POINT PARKWAY	BRISBANE	CA	94005		001-37929
0001831381-21-000006	0001831381	Nole Diana L	Officer	EVP & GM, Healthcare Division		ONE WAYSIDE ROAD		BURLINGTON	MA	01803		001-36056
0001209191-21-063671	0001581731	Simeone Jill	Officer	Chief Legal Officer		C/O ETSY, INC.	117 ADAMS STREET	BROOKLYN	NY	11201		001-36911
0001272830-21-000307	0001704763	LEVI DAVID	Officer	SVP, Controller & PAO		C/O VONAGE HOLDINGS CORP.	23 MAIN STREET	HOLMDEL	NJ	07733		001-32887
0001209191-21-063670	0001282998	LAMNECK KENNETH T	Director,Officer	Chief Executive Officer		6820 SOUTH HARL AVENUE		TEMPE	AZ	85283		000-25092
0001437749-21-025964	0001886205	Galanda Gabriel Steven	Director			105 W 8TH ST		PORT ANGELES	WA	98362		001-36741
0001654954-21-011868	0001595538	BOBERG W. WILLIAM	Director			10758 W. CENTENNIAL ROAD	SUITE 200	LITTLETON	CO	80127		001-33905
0001003078-21-000239	0001671678	POLLI GREGORY	Officer	SVP, PRODUCT MANAGEMENT		C/O MSC INDUSTRIAL DIRECT CO., INC.	515 BROADHOLLOW ROAD	MELVILLE	NY	US 11747		001-14130
0001209191-21-063669	0001770899	MOSKOWITZ RAINA	Officer	Chief Ops,Strategy&Ppl Officer		C/O ETSY, INC.	117 ADAMS STREET	BROOKLYN	NY	11201		001-36911
0001209191-21-063668	0001337629	Phillips Kevin M	Director,Officer	Chairman of the Board & CEO		2251 CORPORATE PARK DRIVE		HERNDON	VA	20171		000-49604
0001759340-21-000004	0001759340	Giterman Arthur G.	Officer	Chief Accounting Officer		ONE WAYSIDE ROAD		BURLINGTON	MA	01803		001-36056
0001272830-21-000305	0001691883	RUTHERFORD RANDY K.	Officer	Chief Legal Officer		C/O VONAGE HOLDINGS CORP.	23 MAIN STREET	HOLMDEL	NJ	07733		001-32887
0001209191-21-063667	0001713632	Fisher Michael T	Officer	Chief Technology Officer		C/O ETSY, INC.	117 ADAMS STREET	BROOKLYN	NY	11201		001-36911
0001654954-21-011866	0001595551	GOPLERUD PENNE A	Officer	Gen Counsel and Corp Secretary		10758 W. CENTENNIAL ROAD	SUITE 200	LITTLETON	CO	80127		001-33905
0001089352-21-000031	0001089352	LONG MICHAEL R	Director			3611 PAESANOS PARKWAY	SUITE 300	SAN ANTONIO	TX	78231		001-15093
0000899243-21-043660	0001203475	BLUNDIN DAVID B	Director,TenPercentOwner			C/O LINK VENTURES, LLLP	ONE KENDALL SQUARE, SUITE B2106	CAMBRIDGE	MA	02139		001-38549
0001003078-21-000237	0001671741	BARUCH STEVEN N	Officer	EVP, STRATEGY & MARKETING		C/O MSC INDUSTRIAL DIRECT CO., INC.	515 BROADHOLLOW ROAD	MELVILLE	NY	US 11747		001-14130
0001654954-21-011864	0001595535	CASH JOHN	Officer	VP Regulatory Affairs		10758 W. CENTENNIAL ROAD	SUITE 200	LITTLETON	CO	80127		001-33905
0001127602-21-028731	0001209162	MALAFRONTE MICHAEL W	Director			500 WEST MONROE	28TH FLOOR	CHICAGO	IL	60661		001-13988
0001179110-21-010015	0001334502	Bibi Mark L	Officer	General Counsel and Secretary		C/O INOTIV, INC.	2701 KENT AVENUE	WEST LAFAYETTE	IN	47906		000-23357
0000902664-21-004817	0001643569	CLEARFIELD CAPITAL MANAGEMENT LP	Other		See remarks	430 PARK AVENUE, 11TH FLOOR		NEW YORK	NY	10022		000-25259
0000902664-21-004817	0001889243	Hilal Philip J.	DirectorOther		See remarks	430 PARK AVENUE		NEW YORK	NY	10022		000-25259
0001003078-21-000235	0001200390	GERSHWIND ERIK	Director,Officer	President and CEO		C/O MSC INDUSTRIAL DIRECT CO., INC.	515 BROADHOLLOW ROAD	MELVILLE	NY	US 11747		001-14130
0001567619-21-019584	0001801061	Watanabe Todd Franklin	Director,Officer	President and CEO		C/O ARCUTIS BIOTHERAPEUTICS, INC.	3027 TOWNSGATE ROAD, SUITE 300	WESTLAKE VILLAGE	CA	91361		001-39186
0001671728-21-000006	0001671728	Dahdah Robert	Officer	EVP and Chief Revenue Officer		ONE WAYSIDE ROAD		BURLINGTON	MA	01803		001-36056
0001654954-21-011862	0001732700	Chang Robby Sai Kit	Director			10758 W. CENTENNIAL ROAD	SUITE 200	LITTLETON	CO	80127		001-33905
0001654954-21-011860	0001595808	FRANKLIN JAMES M.	Director			10758 W. CENTENNIAL ROAD	SUITE 200	LITTLETON	CO	80127		001-33905
0001272830-21-000303	0001843094	Lasher Stephen L	Officer	Chief Financial Officer		C/O VONAGE HOLDINGS CORP.	23 MAIN STREET	HOLMDEL	NJ	07733		001-32887
0001539497-21-001757	0001376139	CVR ENERGY INC	TenPercentOwner			2277 PLAZA DRIVE, SUITE 500		SUGAR LAND	TX	77479		001-38142
0001539497-21-001757	0000921669	ICAHN CARL C	TenPercentOwner			C/O ICAHN ENTERPRISES L.P.	16690 COLLINS AVENUE, PH-1	SUNNY ISLES BEACH	FL	33160		001-38142
0001179110-21-010013	0001334502	Bibi Mark L	Officer	General Counsel and Secretary		C/O INOTIV, INC.	2701 KENT AVENUE	WEST LAFAYETTE	IN	47906		000-23357
0001501094-21-000006	0001501094	Cassity Wendy	Officer	EVP & Chief Legal Officer		ONE WAYSIDE ROAD		BURLINGTON	MA	01803		001-36056
0001517413-21-000197	0001189229	PAISLEY CHRISTOPHER B	Director			C/O FASTLY, INC.	375 BRANNAN STREET, SUITE 300	SAN FRANCISCO	CA	94107		001-38897
0001003078-21-000233	0001821740	Actis-Grande Kristen	Officer	EVP & Chief Financial Officer		C/O MSC INDUSTRIAL DIRECT CO., INC.	515 BROADHOLLOW ROAD	MELVILLE	NY	11747		001-14130
0001654954-21-011858	0001595544	HATTEN STEVEN M.	Officer	VICE PRESIDENT OPERATIONS		10758 W. CENTENNIAL ROAD	SUITE 200	LITTLETON	CO	80127		001-33905
0001179110-21-010012	0001727453	Cragg Scott	Director,TenPercentOwner			C/O INOTIV, INC.	2701 KENT AVENUE	WEST LAFAYETTE	IN	47906		000-23357
0001179110-21-010011	0001727631	Hardy Adrian	Officer	Executive VP		C/O INOTIV, INC.	2701 KENT AVENUE	WEST LAFAYETTE	IN	47906		000-23357
0001209191-21-063665	0001891344	Valente Nancy	Director			C/O MYOVANT SCIENCES INC.	2000 SIERRA POINT PARKWAY	BRISBANE	CA	94005		001-37929
0001525550-21-000011	0001525550	Benjamin Mark D	Director,Officer	Chief Executive Officer		ONE WAYSIDE ROAD		BURLINGTON	MA	01803		001-36056
0001272830-21-000301	0001820664	Corso Joy	Officer	Chief Marketing Officer		C/O VONAGE HOLDINGS CORP	23 MAIN STREET	HOLMDEL	NJ	07733		001-32887
0001179110-21-010010	0001892308	Harkness James	Officer	Chief Operating Officer, RMS		C/O INOTIV, INC.	2701 KENT AVENUE	WEST LAFAYETTE	IN	47906		000-23357
0001209191-21-063664	0001251133	TROTTER JOHNNY	Director			P. O. BOX 701		ABILENE	TX	79604-0701		000-07674
0001478669-21-000006	0001478669	SMITH DAVID BYRON JR	Director			ILLINOIS TOOL WORKS INC.	155 HARLEM AVENUE	GLENVIEW	IL	60025		001-04797
0001683168-21-005368	0001855305	Barden Bart	Officer	Chief Operating Officer		C/O ESPORTS TECHNOLOGIES, INC.	197 CALIFORNIA AVE. STE. 302	LAS VEGAS	NV	89104		001-40334
0001683168-21-005367	0001855385	Speach Aaron	Director,Officer	Chief Executive Officer		C/O ESPORTS TECHNOLOGIES, INC.	197 CALIFORNIA AVE. STE. 302	LAS VEGAS	NV	89104		001-40334
0001209191-21-063663	0001756093	Singh Amit K.	Director			C/O ASANA, INC.	633 FOLSOM STREET, SUITE 100	SAN FRANCISCO	CA	94107		001-39495
0001654954-21-011855	0001269312	HUBER GARY C	Director			10758 W. CENTENNIAL ROAD	SUITE 200	LITTLETON	CO	80127		001-33905
0001246360-21-000999	0001200687	WHITMIRE C DONALD JR	Officer	VP Controller & Financial Rptg		333 NORTH CENTRAL AVENUE		PHOENIX	AZ	85004		001-11307-01
0001437749-21-025954	0001770892	POPAT DINESH	Officer	President, BloomNet, Inc.		TWO JERICHO PLAZA	SUITE 200	JERICHO	NY	11753		000-26841
0001127602-21-028730	0001230738	HERMAN ALEXIS	Director			3600 LAS VEGAS BLVD. SOUTH		LAS VEGAS	NV	89109		001-10362
0001209191-21-063662	0001891344	Valente Nancy	Director			C/O MYOVANT SCIENCES INC.	2000 SIERRA POINT PARKWAY	BRISBANE	CA	94005		001-37929
0001654954-21-011853	0001595593	KLENDA JEFFREY T.	Director,Officer	BOARD CHAIRMAN AND CEO		10758 W. CENTENNIAL ROAD	SUITE 200	LITTLETON	CO	80127		001-33905
0001209191-21-063661	0001205936	ALLEN ANTHONY C	Officer	Vice President and CFO		101 BULLITT LANE, SUITE 450		LOUISVILLE	KY	40222		000-24020
0001179110-21-010008	0001891792	Brown Nigel	Director			C/O INOTIV, INC.	2701 KENT AVENUE	WEST LAFAYETTE	IN	47906		000-23357
0001567619-21-019581	0001674110	BRESSLER BENJAMIN	Officer	President of Natural Habitat		833 WEST SOUTH BOULDER ROAD	BUILDING G	LOUISVILLE	CO	80027-2452		001-35898
0001177773-21-000004	0001177773	GRIFFITH JAMES W	Director			155 HARLEM AVENUE		GLENVIEW	IL	60025		001-04797
0001179110-21-010007	0001727453	Cragg Scott	Director			C/O INOTIV, INC.	2701 KENT AVENUE	WEST LAFAYETTE	IN	47906		000-23357
0001654954-21-011851	0001401432	Parker Thomas H	Director			10758 W. CENTENNIAL ROAD	SUITE 200	LITTLETON	CO	80127		001-33905
0001179110-21-010006	0001727631	Hardy Adrian	Officer	Executive VP		C/O INOTIV, INC.	2701 KENT AVENUE	WEST LAFAYETTE	IN	47906		000-23357
0001062993-21-010522	0001666682	Edenbrook Capital, LLC	TenPercentOwner			116 RADIO CIRCLE	SUITE 202	MOUNT KISCO	NY	10549		001-31759
0001062993-21-010522	0001712127	Brolin Jonathan	TenPercentOwner			116 RADIO CIRCLE	SUITE 202	MOUNT KISCO	NY	10549		001-31759
0001179110-21-010005	0001891792	Brown Nigel	Director			C/O INOTIV, INC.	2701 KENT AVENUE	WEST LAFAYETTE	IN	47906		000-23357
0001179110-21-010004	0001892079	Garrett Michael	Officer	Chief Commercial Officer		C/O INOTIV, INC.	2701 KENT AVENUE	WEST LAFAYETTE	IN	47906		000-23357
0001654954-21-011848	0001595564	SMITH ROGER L.	Officer	CHIEF FINANCIAL OFFICER		10758 W. CENTENNIAL ROAD	SUITE 200	LITTLETON	CO	80127		001-33905
0001179110-21-010003	0001892308	Harkness James	Officer	Chief Operating Officer, RMS		C/O INOTIV, INC.	2701 KENT AVENUE	WEST LAFAYETTE	IN	47906		000-23357
0001562180-21-006940	0001793234	Schell Christoph	Officer	Chief Commercial Officer		C/O HP INC.	1501 PAGE MILL RD	PALO ALTO	CA	94304		001-04423
0001127602-21-028729	0001520943	deSouza Francis A	Director,Officer	President and CEO		5200 ILLUMINA WAY		SAN DIEGO	CA	92122		001-35406
0001661031-21-000007	0001661031	Ford Darrell L	Director			155 HARLEM AVE.		GLENVIEW	IL	60025		001-04797
0001434805-21-000009	0001434805	Kain Gary D	Director,Officer	Director and Executive Chair		AGNC INVESTMENT CORP.	2 BETHESDA METRO CENTER, 12TH FLOOR	BETHESDA	MD	20814		001-34057
0001654954-21-011846	0001267135	WALKER KATHY E	Director			10758 W. CENTENNIAL ROAD	SUITE 200	LITTLETON	CO	80127		001-33905
0001567619-21-019579	0001639447	Byus Trey	Officer	Chief Expedition Officer		96 MORTON STREET		NEW YORK	NY	10014		001-35898
0001411579-21-000071	0001592354	FRANK ELIZABETH F	Officer	EVP & CHIEF CONTENT OFFICER		ONE AMC WAY	11500 ASH STREET	LEAWOOD	KS	66211		001-33892
0001127602-21-028728	0001791938	TOUSI SUSAN H	Officer	SVP, Chief Commercial Officer		5200 ILLUMINA WAY		SAN DIEGO	CA	92122		001-35406
0001127602-21-028727	0001694295	SAMAD SAM	Officer	SVP and CFO		5200 ILLUMINA WAY		SAN DIEGO	CA	92122		001-35406
0001562180-21-006939	0001793677	Averkamp Timothy A	Officer	Group President		1725 SHEPHERD RD		CHATTANOOGA	TN	37421		001-11595
0001567619-21-019577	0001639304	Lindblad Sven-Olof	Director,TenPercentOwner			96 MORTON STREET		NEW YORK	NY	10014		001-35898
0001127602-21-028726	0001824170	Reeves Kathryne Gambrell	Officer	SVP, Chief Marketing Officer		5200 ILLUMINA WAY		SAN DIEGO	CA	92122		001-35406
0001209191-21-063657	0001756093	Singh Amit K.	Director			C/O ASANA, INC.	633 FOLSOM STREET, SUITE 100	SAN FRANCISCO	CA	94107		001-39495
0001209191-21-063656	0001211703	GREER R SCOTT	Director			C/O NEKTAR THERAPEUTICS	455 MISSION BAY BOULEVARD SOUTH	SAN FRANCISCO	CA	94158		000-24006
0001534122-21-000022	0001504213	Vahabzadeh Amir	Director,TenPercentOwner			1825 WEST KING EDWARD AVE		VANCOUVER	A1	V6J 2W3	BRITISH COLUMBIA, CANADA	000-29929
0001209191-21-063655	0001770686	Mathradas Amit	Officer	See Remarks		255 SOUTH KING ST.	SUITE 1800	SEATTLE	WA	98104		001-38525
0001104659-21-136347	0001766581	Julis Mitchell R	Other		Member of 10% owner group	2728 NORTH HARWOOD STREET, 2ND FLOOR		DALLAS	TX	75201		001-12494
0001104659-21-136347	0001074034	CANYON CAPITAL ADVISORS LLC	Other		Member of 10% owner group	2728 NORTH HARWOOD STREET, 2ND FLOOR		DALLAS	TX	75201		001-12494
0001104659-21-136347	0001766767	Friedman Joshua S	Other		Member of 10% owner group	2728 NORTH HARWOOD STREET, 2ND FLOOR		DALLAS	TX	75201		001-12494
0001377789-21-000083	0001847158	Tucker Bryan	Officer	Sr. VP, Americas Sales and Ser		AVIAT NETWORKS, INC.	200 PARKER DRIVE, SUITE C100A	AUSTIN	TX	78728		001-33278
0001562180-21-006938	0001222371	SIDHU JAY S	Director,Officer	Chairman & CEO		701 READING AVENUE		WEST READING	PA	19611		001-35542
0001209191-21-063653	0001258297	KAY LARRY ALAN	Director			450 NORTH BRAND BOULEVARD, 7TH FLOOR		GLENDALE	CA	91203		001-15283
0001104659-21-136344	0001637696	Hull Martin Daniel	Officer	Corporate Controller and CAO		C/O PLUG POWER INC.	968 ALBANY SHAKER ROAD	LATHAM	NY	12110		001-34392
0001209191-21-063652	0001085324	ZOLLARS WILLIAM D	Director			C/O PROLOGIS, INC.	PIER 1, BAY 1	SAN FRANCISCO	CA	94111		001-13545
0001127602-21-028725	0001727683	Hoyt Aimee L	Officer	SVP, Chief People Officer		5200 ILLUMINA WAY		SAN DIEGO	CA	92122		001-35406
0001104659-21-136342	0001775802	Shrestha Sanjay K	Officer	Chief Strategy Officer		C/O PLUG POWER INC.	968 ALBANY SHAKER ROAD	LATHAM	NY	12110		001-34392
0001415303-21-000007	0001415303	Brutto Daniel J	Director			155 HARLEM AVENUE		GLENVIEW	IL	60025		001-04797
0001104659-21-136340	0001766863	Love Michael A	Officer	Senior Vice President Stores		C/O BOOT BARN HOLDINGS, INC.	15345 BARRANCA PKWY	IRIVINE	CA	92618		001-36711
0000933036-21-000228	0001700932	Hetrick Christopher B.	Director			5501 HEADQUARTERS DRIVE		PLANO	TX	75024		001-38047
0001104659-21-136339	0001590336	Schmid Keith	Officer	COO & Sr. VP		C/O PLUG POWER INC.	968 ALBANY SHAKER ROAD	LATHAM	NY	12110		001-34392
0001127602-21-028724	0001533115	GOSWAMI JOYDEEP	Officer	SVP Corp Business Development		5200 ILLUMINA WAY		SAN DIEGO	CA	92122		001-35406
0000933036-21-000227	0001245377	BROWN JEFFREY J	Director			5501 HEADQUARTERS DRIVE		PLANO	TX	75024		001-38047
0001209191-21-063650	0001516501	Colberg Alan B.	Director,Officer	CEO		C/O ASSURANT, INC.	55 BROADWAY, SUITE 2901	NEW YORK	NY	10006		001-31978
0001209191-21-063649	0001280537	YOUNG CHRISTOPHER T	Officer	CFO		2425 OLYMPIC BLVD., SUITE 6000 WEST		SANTA MONICA	CA	90404		001-15997
0001500217-21-000141	0001221359	RADY ERNEST S	Director,Officer,TenPercentOwner	Chairman & CEO		3420 CARMEL MOUNTAIN ROAD	SUITE 100	SAN DIEGO	CA	92121		001-35030
0001209191-21-063647	0001676397	Bauer Peter	Director,Officer	Chief Executive Officer		C/O MIMECAST NORTH AMERICA, INC.	191 SPRING STREET	LEXINGTON	MA	02421		001-37637
0001209191-21-063648	0001245883	ZEVNIK PAUL A	Director			2425 OLYMPIC BLVD., SUITE 6000 WEST		SANTA MONICA	CA	90404		001-15997
0000899243-21-043654	0001628418	Fosheim Jon A	Director			C/O DIGITALBRIDGE GROUP, INC.	750 PARK OF COMMERCE DRIVE, SUITE 210	BOCA RATON	FL	33487		001-37980
0000899243-21-043655	0001373619	Steffens John	Director			C/O DIGITALBRIDGE GROUP, INC.	750 PARK OF COMMERCE DRIVE, SUITE 210	BOCA RATON	FL	33487		001-37980
0001104659-21-136336	0000897485	KELLOGG PETER R	TenPercentOwner			48 WALL STREET C/O IAT INSURANCE CO. LTD		NEW YORK	NY	10005		000-51826
0001104659-21-136335	0001224978	MIDDLETON PAUL B	Officer	CFO & Senior VP		C/O PLUG POWER INC.	968 ALBANY SHAKER ROAD	LATHAM	NY	12110		001-34392
0001127602-21-028723	0001649245	Febbo Phillip G.	Officer	SVP Chief Medical Officer		5200 ILLUMINA WAY		SAN DIEGO	CA	92122		001-35406
0001415889-21-005120	0001742451	FORGY CHRISTOPHER	Officer	SVP - OPERATIONS		C/O SAGA COMMUNICATIONS, INC.	73 KERCHEVAL AVENUE	GROSSE POINTE FARMS	MI	48236		001-11588
0001439288-21-000246	0001551523	BARTLETT MARK S.	Director			511 W. FRESHWATER WAY		MILWAUKEE	WI	53204		001-35475
0001269847-21-000039	0001596132	Almeida Odilon	Director,Officer	Director, President and CEO		6060 COVENTRY DRIVE		ELKHORN	NE	68022		000-25346
0001104659-21-136332	0001431827	Marsh Andrew	Director,Officer	President & CEO		C/O PLUG POWER INC.	968 ALBANY SHAKER ROAD	LATHAM	NY	12110		001-34392
0000109380-21-000238	0001184825	ANDERSON A SCOTT	OfficerOther	Exec VP and	Division CEO	ONE SOUTH MAIN STREET, 11TH FLOOR		SALT LAKE CITY	UT	84133-1109		001-12307
0001127602-21-028722	0001575229	Dadswell Charles	Officer	SVP & General Counsel		5200 ILLUMINA WAY		SAN DIEGO	CA	92122		001-35406
0001209191-21-063646	0001607273	Jermain Patrick John	Officer	Exec. VP & CFO		ONE PLEXUS WAY		NEENAH	WI	54956		001-14423
0001104659-21-136330	0001308706	Conway Gerard L JR	Officer	Gen. Coun, Corp Sec., Sr. VP		C/O PLUG POWER INC.	968 ALBANY SHAKER ROAD	LATHAM	NY	12110		001-34392
0001209191-21-063645	0001411282	Kelsey Todd P.	Officer	President & CEO		ONE PLEXUS WAY		NEENAH	WI	54956		001-14423
0001567619-21-019573	0001281797	TYSON MITCHELL G	Director			15 SECOR ROAD		BROOKFIELD	CT	06804		001-39063
0000904454-21-000775	0001541375	Tamer Ford	Director			TERADYNE, INC.	600 RIVERPARK DRIVE	NORTH READING	MA	01864		001-06462
0001127602-21-028721	0001812464	Aravanis Alexander	Officer	SVP, Chief Technology Officer		5200 ILLUMINA WAY		SAN DIEGO	CA	92122		001-35406
0000950138-21-000494	0001754881	Karsanbhai Surendralal Lanca	Director,Officer	CEO and President		C/O EMERSON ELECTRIC CO.	8000 W. FLORRISSANT AVENUE	ST. LOUIS	MO	63136		001-00278
0001628280-21-022587	0001249577	BARTEL HOLGER	Officer	Global Chief Executive Officer		800 WEST EL CAMINO REAL, SUITE 275		MOUNTAIN VIEW	CA	94040		000-50171
0001225208-21-013728	0001752122	Stokes Russell	Director			55 GLENLAKE PARKWAY, NE		ATLANTA	GA	30328		001-15451
0001562180-21-006937	0001776729	Linetsky David	Officer	SVP, Life Sciences		C/O PHREESIA, INC.	434 FAYETTEVILLE ST., SUITE 1400	RALEIGH	NC	27601		001-38977
0001411579-21-000070	0001227518	CONNOR KEVIN M	Officer	SVP, GENERAL COUNSEL & SECRETA		AMC ENTERTAINMENT HOLDINGS	ONE AMC WAY, 11500 ASH STREET	LEAWOOD	KS	66211		001-33892
0001562180-21-006936	0001860230	Rasmussen Randy	Officer	Chief Financial Officer		434 FAYETTEVILLE ST	SUITE 1400	RALEIGH	NC	27601		001-38977
0001628280-21-022585	0001836651	Chafkin Casey	DirectorOther		Chief Revenue Officer	SKILLZ INC.	P.O. BOX 445	SAN FRANCISCO	CA	94104		001-39243
0001127602-21-028720	0001246335	FUCHS ANNE SUTHERLAND	Director			56 TOP GALLANT RD	P.O. BOX 10212	STAMFORD	CT	06904-2212		001-14443
0001628280-21-022584	0001221280	BARTEL RALPH	Director,TenPercentOwner			CASELLA POSTALE 823		6612 ASCONA	V8	6612	SWITZERLAND	000-50171
0001628280-21-022583	0001836621	Paradise Andrew	Director,Officer,TenPercentOwner	Chief Executive Officer		C/O SKILLZ INC.	P.O. BOX 445	SAN FRANCISCO	CA	94104		001-39243
0001104659-21-136326	0001693822	Atkins Randall Whittaker	Director,Officer	Chief Executive Officer		250 WEST MAIN STREET, SUITE 1800		LEXINGTON	KY	40507		001-38003
0001628280-21-022582	0001836531	Aguirre Miriam	Officer	Chief Technology Officer		C/O SKILLZ INC.	P.O. BOX 445	SAN FRANCISCO	CA	94104		001-39243
0001555280-21-000336	0001405104	Norden Gregory	Director			C/O ZOETIS INC.	10 SYLVAN WAY	PARSIPPANY	NJ	07054		001-35797
0001179110-21-009991	0001453825	Jaggers Travis L	Officer	President		9 GREENWAY PLAZA, SUITE 110		HOUSTON	TX	77046		001-38280
0001209191-21-063642	0001817851	Afsari Nasym	Officer	General Counsel and Secretary		5120 NORTHSHORE DR		NORTH LITTLE ROCK	AR	72118		001-39394
0001225208-21-013726	0001780766	Molnar Jacqueline D	Officer	Chief Transformation Officer		7001 EAST BELLEVIEW AVENUE		DENVER	CO	80237		001-32903
0001493152-21-027679	0001595855	Opaleye Management Inc.	TenPercentOwner			ONE BOSTON PLACE, 26TH FLOOR		BOSTON	MA	02108		001-38738
0001179110-21-009990	0001720348	Franklin Robert R Jr	Director,Officer	Chairman, President & CEO		9 GREENWAY PLAZA, SUITE 110		HOUSTON	TX	77046		001-38280
0000716643-21-000092	0001272466	MANSBACH MICHAEL JOSEPH	Director			3701 WAYZATA BOULEVARD	SUITE 500	MINNEAPOLIS	MN	55416		001-12725
0001441683-21-000088	0001707384	Lynch Mark Steven	Officer	Chief Financial Officer		C/O APPIAN CORPORATION	7950 JONES BRANCH DRIVE	MCLEAN	VA	22102		001-38098
0001441683-21-000087	0001707249	Kramer Robert Charles	Director,Officer	General Manager		C/O APPIAN CORPORATION	7950 JONES BRANCH DRIVE	MCLEAN	VA	22102		001-38098
0001225208-21-013725	0001524680	Aghili Aziz	Officer	EVP &Pres Off-Hwy Technologies		3939 TECHNOLOGY DRIVE		MAUMEE	OH	43537		001-01063
0000899243-21-043652	0001719494	Mariotti Brian Richard	Director,Officer	CHIEF EXECUTIVE OFFICER		C/O FUNKO, INC.	2802 WETMORE AVENUE	EVERETT	WA	98201		001-38274
0001441683-21-000086	0001706796	Winters Christopher	Officer	General Counsel		C/O APPIAN CORPORATION	7950 JONES BRANCH DRIVE	MCLEAN	VA	22102		001-38098
0000716643-21-000090	0001211005	MERRIMAN MICHAEL J	Director			3701 WAYZATA BOULEVARD		MINNEAPOLIS	MN	55416		001-12725
0000904454-21-000773	0001480330	Hwang Donghyun Thomas	Officer	SVP, Global Sales		C/O MACOM TECHNOLOGY SOLUTIONS HOLDINGS	100 CHELMSFORD STREET	LOWELL	MA	01851		001-35451
0001300264-21-000001	0001126026	TUAN SHERMAN	Director			980 ROCK AVENUE		SAN JOSE	CA	95131		001-33383
0001509589-21-000193	0001722394	Tinsley Dean	Officer	SVP, Operations		410 - 17TH STREET, SUITE 1400		DENVER	CO	80202		001-35371
0001209191-21-063641	0001600203	Phillips Daniel R	Officer	Senior Vice President		214 WEST FIRST STREET		OSWEGO	NY	13126		001-36695
0000716643-21-000088	0001482524	LIGHT MARK	Director			3701 WAYZATA BOULEVARD		MINNEAPOLIS	MN	55416		001-12725
0001127602-21-028718	0001880440	BONNER EIMEAR P	Officer	Vice President		6001 BOLLINGER CANYON ROAD		SAN RAMON	CA	94583		001-00368
0001127602-21-028717	0001792079	Yankie Lisa	Officer	Sr VP & Chief HR Officer		13320 BALLANTYNE CORPORATE PLACE		CHARLOTTE	NC	28277		000-16211
0001794515-21-000340	0001834202	HSKB Funds II, LLC	TenPercentOwner			C/O ZOOMINFO TECHNOLOGIES INC.	805 BROADWAY STREET, SUITE 900	VANCOUVER	WA	98660		001-39310
0001620459-21-000101	0001757211	McCafferty Terence M.	Officer	Pres & CEO- Sp Adm Ins Sgmt		C/O JAMES RIVER GROUP HOLDINGS, LTD.	90 PITTS BAY ROAD	PEMBROKE	D0	HM 08	BERMUDA	001-36777
0001793229-21-000115	0001338905	Colaluca Anthony Jr	Director			C/O MULTIPLAN CORPORATION,	115 FIFTH AVENUE	NEW YORK	NY	10003		001-39228
0001616000-21-000132	0001390792	Johnson Joseph T	Officer	See Remarks		C/O XENIA HOTELS & RESORTS, INC.	200 S. ORANGE AVENUE, SUITE 2700	ORLANDO	FL	32801		001-36594
0000109563-21-000099	0001431804	Schrimsher Neil A	Director,Officer	President and CEO		ONE APPLIED PLAZA		CLEVELAND	OH	44115		001-02299
0001674335-21-000111	0001695332	Wendt Roderick	DirectorOther		Vice Chairman	C/O JELD-WEN HOLDING, INC.	2645 SILVER CRESCENT DRIVE	CHARLOTTE	NC	28273		001-38000
0001616000-21-000130	0001640141	SHAH ATISH	Officer	See remarks		C/O XENIA HOTELS & RESORTS, INC.	200 S. ORANGE AVENUE, SUITE 2700	ORLANDO	FL	32801		001-36594
0000716643-21-000086	0001545888	Grissen David	Director			3701 WAYZATA BOULEVARD		MINNEAPOLIS	MN	55416		001-12725
0001127602-21-028715	0001760670	Andres Juan	Officer	See remarks		C/O MODERNA, INC.	200 TECHNOLOGY SQUARE	CAMBRIDGE	MA	02139		001-38753
0001209191-21-063638	0001334037	Dunn Michael R	Director			C/O REGIONAL MANAGEMENT CORP.	979 BATESVILLE ROAD, SUITE B	GREER	SC	29651		001-35477
0000907471-21-000137	0001587724	Herrick Glen William	Officer	EVP, CFO		C/O META FINANCIAL GROUP, INC.	5501 S BROADBAND LANE	SIOUX FALLS	SD	57108		000-22140
0001562180-21-006935	0001811728	Delaney Angela Ossello	Officer	Senior Vice President		6200 S. GILMORE RD.		FAIRFIELD	OH	45014		000-04604
