ACCESSION_NUMBER	RPTOWNERCIK	RPTOWNERNAME	RPTOWNER_RELATIONSHIP	RPTOWNER_TITLE	RPTOWNER_TXT	RPTOWNER_STREET1	RPTOWNER_STREET2	RPTOWNER_CITY	RPTOWNER_STATE	RPTOWNER_ZIPCODE	RPTOWNER_STATE_DESC	FILE_NUMBER
0001104659-19-073187	0001795924	Bernard Kelli	Director			12525 CHADRON AVENUE		HAWTHORNE	CA	90250		000-23125
0001209191-19-060786	0001632901	Myriam Curet	Director			C/O NEKTAR THERAPEUTICS	455 MISSION BAY BLVD SOUTH, SUITE 100	SAN FRANCISCO	CA	94158		000-24006
0001127602-19-035109	0001012163	SPARKS RAY A	Director			1421 CHARLESTON AVE		MATTOON	IL	61938		001-36434
0001104659-19-073186	0001795924	Bernard Kelli	Director			12525 CHADRON AVENUE		HAWTHORNE	CA	90250		000-23125
0001093557-19-000259	0001238485	AUGUSTINOS NICHOLAS	Director			6340 SEQUENCE DRIVE		SAN DIEGO	CA	92121		000-51222
0001093557-19-000258	0001520391	KAHN BARBARA	Director			6340 SEQUENCE DRIVE		SAN DIEGO	CA	92121		000-51222
0000899243-19-029359	0001230641	TULLIS JAMES L L	Director			150 ALLEN ROAD, SUITE 201		BASKING RIDGE	NJ	07920		001-38538
0001753926-19-000247	0001684006	Lim Wee Kiat	Director,Officer	CHAIRMAN, DIRECTOR, CFO, SEC		NO.22A JALAN PJU 3/16B,	DAMANSARA INDAH RESORT	PETALING JAYA, SELANGOR	N8	47410	MALAYSIA	000-55685
0001213900-19-026310	0001071292	ELLIN ROBERT S	Director,Officer,TenPercentOwner	CEO & Chairman		C/O LIVEXLIVE MEDIA, INC.	9200 SUNSET BOULEVARD, SUITE #1201	WEST HOLLYWOOD	CA	90069		001-38249
0000899243-19-029358	0001214133	SCHELLER RICHARD H	Director,Officer	See Remarks		C/O BRIDGEBIO PHARMA, INC.	421 KIPLING STREET	PALO ALTO	CA	94301		001-38959
0000899243-19-029357	0001790097	YAU YI CHING	Officer	Chief Accounting Officer		C/O BRIDGEBIO PHARMA, INC.	421 KIPLING STREET	PALO ALTO	CA	94301		001-38959
0000899243-19-029354	0001524803	Stolz Brian M.	Officer	Chief Operating Officer		C/O BRIDGEBIO PHARMA, INC.	421 KIPLING STREET	PALO ALTO	CA	94301		001-38959
0000899243-19-029353	0001209181	MOMTAZEE JAMES C	Director,TenPercentOwner			C/O KOHLBERG KRAVIS ROBERTS & CO. L.P.	2800 SAND HILL ROAD	MENLO PARK	CA	94025		001-38959
0000899243-19-029352	0001262325	AGUIAR ERIC	Director			C/O BRIDGEBIO PHARMA, INC.	421 KIPLING STREET	PALO ALTO	CA	94301		001-38959
0000899243-19-029348	0001192591	HOMCY CHARLES J	Director,Officer	Chairman of Pharmaceuticals		C/O BRIDGEBIO PHARMA, INC.	421 KIPLING STREET	PALO ALTO	CA	94301		001-38959
0000899243-19-029347	0001754371	Cook Jennifer E.	Director			C/O BRIDGEBIO PHARMA, INC.	421 KIPLING STREET	PALO ALTO	CA	94301		001-38959
0000899243-19-029344	0001621788	Satvat Ali J.	Director,TenPercentOwner			C/O KOHLBERG KRAVIS ROBERTS & CO. L.P.	2800 SAND HILL ROAD	MENLO PARK	CA	94025		001-38959
0001384405-19-000001	0001384405	Oroian Paul	Director			12655 NORTH CENTRAL EXPRESSWAY	SUITE 1000	DALLAS	TX	75243		001-33228
0000899243-19-029343	0001754371	Cook Jennifer E.	Director			C/O BRIDGEBIO PHARMA, INC.	421 KIPLING STREET	PALO ALTO	CA	94301		001-38959
0000899243-19-029340	0001411509	FICHTHORN JOHN	Director			C/O QUANTUM CORPORATION	224 AIRPORT PARKWAY, SUITE 550	SAN JOSE	CA	95110		001-13449
0000899243-19-029339	0001411509	FICHTHORN JOHN	Director			C/O QUANTUM CORPORATION	224 AIRPORT PARKWAY, SUITE 550	SAN JOSE	CA	95110		001-13449
0000899243-19-029337	0001411509	FICHTHORN JOHN	Director			C/O QUANTUM CORPORATION	224 AIRPORT PARKWAY, SUITE 550	SAN JOSE	CA	95110		001-13449
0001562180-19-006119	0001756437	Woock John	Officer	Chief Marketing Officer		26 TECHNOLOGY DRIVE		IRVINE	CA	92618		001-38721
0001562180-19-006118	0001359446	Ford Alfred J Jr	Officer	Chief Commercial Officer		26 TECHNOLOGY DRIVE		IRVINE	CA	92618		001-38721
0001562180-19-006117	0001756399	Sama Rinda	Officer	Chief Operating Officer		26 TECHNOLOGY DRIVE		IRVINE	CA	92618		001-38721
0001562180-19-006116	0001756438	Dearen Danny L.	Officer	See Remarks		26 TECHNOLOGY DRIVE		IRVINE	CA	92618		001-38721
0001562180-19-006115	0001258288	COHEN RAYMOND W	Director,Officer	Chief Executive Officer		26 TECHNOLOGY DRIVE		IRVINE	CA	92618		001-38721
0001562180-19-006114	0001571512	GRAY JAMES H	Director			17785 CENTER COURT DRIVE	SUITE 750	CERRITOS	CA	90703		001-38476
0001562180-19-006113	0001737117	Pranav Pravin	Director			17785 CENTER COURT DRIVE	SUITE 750	CERRITOS	CA	90703		001-38476
0001562180-19-006112	0001736754	Hui Peter	DirectorOther		Chairman of the Board	17785 CENTER COURT DRIVE	SUITE 750	CERRITOS	CA	90703		001-38476
0001562180-19-006111	0001737111	Bhakta Roshan	Director			17785 CENTER COURT DRIVE	SUITE 750	CERRITOS	CA	90703		001-38476
0001562180-19-006110	0001736701	Franko Robert	Officer	President & CEO		17785 CENTER COURT DRIVE	SUITE 750	CERRITOS	CA	90703		001-38476
0001562180-19-006109	0001736744	May Leonard	Officer	EVP & Chief Credit Officer		17785 CENTER COURT DRIVE	SUITE 750	CERRITOS	CA	90703		001-38476
0001562140-19-000002	0001562140	Scammahorn Gene	Director			12655 NORTH CENTRAL EXPRESSWAY		DALLAS	TX	75243		001-33228
0001562180-19-006108	0001747878	Salinas Maria	Director			17785 CENTER COURT DRIVE	SUITE 750	CERRITOS	CA	90703		001-38476
0001562180-19-006107	0001256460	MAIZEL LUIS	Director			17785 CENTER COURT DRIVE	SUITE 750	CERRITOS	CA	90703		001-38476
0001562180-19-006106	0001737104	Thong Phillip	DirectorOther		Vice Chairman of the Board	17785 CENTER COURT DRIVE	SUITE 750	CERRITOS	CA	90703		001-38476
0001562180-19-006105	0001407989	Iino Thomas	Director			17785 CENTER COURT DRIVE	SUITE 750	CERRITOS	CA	90703		001-38476
0001585583-19-000073	0001533005	Aptman Eileen A.	Director			C/O DEL TACO RESTAURANTS, INC.	25521 COMMERCENTRE DRIVE	LAKE FOREST	CA	92630		001-36197
0001384404-19-000002	0001384404	Siegel Kent	Director			12655 NORTH CENTRAL EXPRESSWAY	SUITE 1000	DALLAS	TX	75243		001-33228
0001209191-19-060785	0001283973	REARDON JOHN RALPH	Director			2235 ENTERPRISE STREET #110		ESCONDIDO	CA	92029		001-38371
0001209191-19-060784	0001757776	Oney Sabah	Officer	Chief Business Officer		C/O ALECTOR, INC.	131 OYSTER POINT BLVD, SUITE 600	SOUTH SAN FRANCISCO	CA	94080		001-38792
0001618732-19-000137	0001224095	GOMO STEVEN J	Director			C/O NUTANIX, INC.	1740 TECHNOLOGY DRIVE, SUITE 150	SAN JOSE	CA	95110		001-37883
0001104659-19-073160	0001725602	ALLIED PHYSICIANS OF CALIFORNIA, A PROFESSION MEDICAL Corp	TenPercentOwner			1668 S. GARFIELD AVE.	2ND FLOOR	ALHAMBRA	CA	91801		001-37392
0001567619-19-023165	0001008357	KODOSKY JEFFREY L	Director			C/O NATIONAL INSTRUMENTS CORP	11500 N. MOPAC EXPRESSWAY	AUSTIN	TX	78759		000-25426
0001209191-19-060783	0001518367	D'Emic Susana	Director			C/O CASA SYSTEMS, INC.	100 OLD RIVER ROAD	ANDOVER	MA	01810		001-38324
0001209191-19-060782	0001746057	Pastorius Edward Wood JR	Officer	Chief Revenue Officer		1100 MAUGHAN ROAD		NANAIMO	A1	V9X IJ2	BRITISH COLUMBIA, CANADA	001-38594
0001209191-19-060781	0001372528	LaViscount Joyce N	Officer	CFO and COO		C/O HELIUS MEDICAL TECHNOLOGIES, INC.	642 NEWTOWN YARDLEY ROAD, SUITE 100	NEWTOWN	PA	18940		001-38445
0001209191-19-060780	0001638231	Deschamps Philippe	Director,Officer	President and CEO		C/O HELIUS MEDICAL TECHNOLOGIES, INC.	642 NEWTOWN YARDLEY ROAD, SUITE 100	NEWTOWN	PA	18940		001-38445
0001209191-19-060779	0001746070	Kennedy Brendan	Director,Officer	President and CEO		2701 EASTLAKE AVE E	3RD FLOOR	SEATTLE	WA	98102		001-38594
0001209191-19-060778	0001625114	GRIFFIN THOMAS E	Director			C/O HELIUS MEDICAL TECHNOLOGIES, INC.	642 NEWTOWN YARDLEY ROAD, SUITE 100	NEWTOWN	PA	18940		001-38445
0001209191-19-060777	0001746080	Auerbach Michael	Director			1100 MAUGHAN ROAD		NANAIMO	A1	V9X IJ2	BRITISH COLUMBIA, CANADA	001-38594
0001209191-19-060776	0001638231	Deschamps Philippe	Director,Officer	President and CEO		C/O HELIUS MEDICAL TECHNOLOGIES, INC.	642 NEWTOWN YARDLEY ROAD, SUITE 100	NEWTOWN	PA	18940		001-38445
0001209191-19-060775	0001340555	Walter Blane	Director			C/O HELIUS MEDICAL TECHNOLOGIES, INC.	642 NEWTOWN YARDLEY ROAD, SUITE 100	NEWTOWN	PA	18940		001-38445
0001453687-19-000171	0001055624	SPRINGER TIMOTHY A	Director,TenPercentOwner			36 WOODMAN RD		CHESTNUT HILL	MA	02467		001-37798
0001209191-19-060774	0001662081	Peng Huaizheng	Director			C/O HELIUS MEDICAL TECHNOLOGIES, INC.	642 NEWTOWN YARDLEY ROAD, SUITE 100	NEWTOWN	PA	18940		001-38445
0001209191-19-060773	0001372528	LaViscount Joyce N	Officer	CFO and COO		C/O HELIUS MEDICAL TECHNOLOGIES, INC.	642 NEWTOWN YARDLEY ROAD, SUITE 100	NEWTOWN	PA	18940		001-38445
0001209191-19-060772	0001712351	Maceda Jason	Officer	SVP, BR US and CAN		C/O DUNKIN' BRANDS GROUP, INC.	130 ROYALL STREET	CANTON	MA	02021		001-35258
0001127602-19-035106	0001205003	BLOCK KEITH	Director,Officer	co-CEO		415 MISSION STREET	3RD FLOOR	SAN FRANCISCO	CA	94105		001-32224
0001567619-19-023164	0001747215	Carling Guy	Officer	President of EMEA		1 MONSTER WAY		CORONA	CA	92879		001-18761
0001209191-19-060771	0001075380	STRAW EDWARD M	Director			C/O HELIUS MEDICAL TECHNOLOGIES, INC.	642 NEWTOWN YARDLEY ROAD, SUITE 100	NEWTOWN	PA	18940		001-38445
0001209191-19-060770	0001638293	Sackier Jonathan	Officer	Chief Medical Officer		C/O HELIUS MEDICAL TECHNOLOGIES, INC.	642 NEWTOWN YARDLEY ROAD, SUITE 100	NEWTOWN	PA	18940		001-38445
0001127602-19-035104	0001603046	Dayon Alexandre	Officer	Pres. & Chief Product Officer		415 MISSION STREET	3RD FLOOR	SAN FRANCISCO	CA	94105		001-32224
0001104659-19-073154	0001587503	Yoo K. Phil	Officer	See Remarks		1615 WYNKOOP STREET		DENVER	CO	80202		001-38075
0001127602-19-035102	0001294693	Benioff Marc	Director,Officer	Chairman of the Board & co-CEO		415 MISSION STREET	3RD FLOOR	SAN FRANCISCO	CA	94105		001-32224
0001127602-19-035100	0001430437	Hawkins Mark J	Officer	President and CFO		415 MISSION STREET	3RD FLOOR	SAN FRANCISCO	CA	94105		001-32224
0001192482-19-000545	0001553599	Flynn Karen	Director			C/O RECRO PHARMA, INC.	490 LAPP ROAD	MALVERN,	PA	19355		001-36329
0001127602-19-035098	0001742882	Tallapragada Srinivas	Officer	Pres/Chief Engineering Officer		415 MISSION STREET	3RD FLOOR	SAN FRANCISCO	CA	94105		001-32224
0001127602-19-035097	0001653189	Weaver Amy E	Officer	Pres., Legal & General Counsel		415 MISSION STREET	3RD FLOOR	SAN FRANCISCO	CA	94105		001-32224
0001127602-19-035094	0001294774	Harris Parker	Director,Officer	Co-Founder and CTO		415 MISSION STREET	3RD FLOOR	SAN FRANCISCO	CA	94105		001-32224
0001209191-19-060767	0001424620	Thomas John C	Director			C/O NANTKWEST, INC.	3530 JOHN HOPKINS COURT	SAN DIEGO	CA	92121		001-37507
0001225208-19-015866	0001483842	Harrell James A. III	Officer	VP Tubes,Cores USA,CND		ONE NORTH SECOND ST	P O BOX 160	HARTSVILLE	SC	29551-0160		001-11261
0001209191-19-060766	0001451517	Carli Maurizio	Officer	EVP Worldwide Sales & Services		3401 HILLVIEW AVENUE		PALO ALTO	CA	94304		001-33622
0001567619-19-023163	0001691102	Yea Christopher	Officer	Chief Development Officer		C/O KALVISTA PHARMACEUTICALS, INC.	55 CAMBRIDGE PARKWAY, SUITE 901E	CAMBRIDGE	MA	02142		001-36830
0001567619-19-023162	0001690920	Crockett Thomas Andrew	Director,Officer	CEO		C/O KALVISTA PHARMACEUTICALS, INC.	55 CAMBRIDGE PARKWAY, SUITE 901E	CAMBRIDGE	MA	02142		001-36830
0001567619-19-023161	0001669081	Watson Noel Bertram	Officer	Chief Financial Officer		C/O TRUECAR, INC.	120 BROADWAY, SUITE 200	SANTA MONICA	CA	90401		001-36449
0001567619-19-023160	0001783694	Smith Simon Edward	Officer	EVP, Dealer Sales & Services		C/O TRUECAR, INC.	120 BROADWAY, SUITE 200	SANTA MONICA	CA	90401		001-36449
0001567619-19-023159	0001721059	Darrow Michael	Officer	EVP, Interim President & CEO		C/O TRUECAR, INC.	120 BROADWAY, SUITE 200	SANTA MONICA	CA	90401		001-36449
0001567619-19-023158	0001688838	Swart Jeff	Officer	EVP, Gen. Counsel & Secretary		C/O TRUECAR, INC.	120 BROADWAY, SUITE 200	SANTA MONICA	CA	90401		001-36449
0001437749-19-024488	0001669500	McCollum Daniel H	Director			16262 WEST BERNARDO ROAD		SAN DIEGO	CA	92127		000-24248
0001562180-19-006104	0001606794	Blotz Gerald	Officer	VP & COO - Field Operations		8100 N.E. PARKWAY DRIVE, SUITE 200		VANCOUVER	WA	98662		000-21886
0001209191-19-060765	0001292794	Kurz Karl F	Director			3500 ONE WILLIAMS CENTER		TULSA	OK	74172		001-35322
0001209191-19-060763	0001536206	Vann J Kevin	Officer	EVP CFO		3500 ONE WILLIAMS CENTER		TULSA	OK	74172		001-35322
0001228924-19-000054	0001246295	GUILLEMIN EVAN	Director			380 LAFAYETTE STREET	SIXTH FLOOR	NEW YORK	NY	10003		000-11740
0001209191-19-060761	0001629459	Zender William A	Director			6767 SPENCER STREET		LAS VEGAS	NV	89119		000-30653
0001209191-19-060760	0001215432	GRIFFIN LIAM	Director,Officer	President and CEO		5221 CALIFORNIA AVENUE		IRVINE	CA	92617		001-05560
0001609711-19-000258	0001637814	Kelly Nima	Officer	Chief Legal Officer		C/O GODADDY INC.	14455 N. HAYDEN ROAD	SCOTTSDALE	AZ	85260		001-36904
0001127602-19-035092	0001690927	Zaks Tal Zvi	Officer	Chief Medical Officer		C/O MODERNA, INC.	200 TECHNOLOGY SQUARE	CAMBRIDGE	MA	02139		001-38753
0001140361-19-022662	0001273693	Inversora Carso, S.A. de C.V.	TenPercentOwnerOther		Add'l Rep. Persons-see Ex.99-1	PASEO DE LAS PALMAS 781, PISO 3	LOMAS DE CHAPULTEPEC	CIUDAD DE MEXICO	O5	11000	MEXICO	001-35764
0001185185-19-001728	0001261041	CHAUSSY STEVE	Officer	Chief Financial Officer		C/O BIOSIG TECHNOLOGIES, INC.	54 WILTON ROAD, 2ND FLOOR	WESTPORT	CT	06880		001-38659
0001185185-19-001726	0001647985	Mikolaitis Lora	TenPercentOwner			C/O BIOSIG TECHNOLOGIES, INC.	54 WILTON ROAD, 2ND FLOOR	WESTPORT	CT	06880		001-38659
0001209191-19-060757	0001362352	Wilson Stephen R	Director			4101 WASHINGTON AVENUE		NEWPORT NEWS	VA	23607		001-34910
0001185185-19-001724	0001449534	LONDONER KENNETH L	Director,Officer,TenPercentOwner	Chief Executive Officer		C/O BIOSIG TECHNOLOGIES, INC.	54 WILTON ROAD, 2ND FLOOR	WESTPORT	CT	06880		001-38659
0001209191-19-060755	0001222207	WELCH JOHN K	Director			4101 WASHINGTON AVENUE		NEWPORT NEWS	VA	23607		001-34910
0001628280-19-015115	0001567395	Sanchez Daniel E.	Director			C/O LIBERTY LATIN AMERICA LTD.	1550 WEWATTA STREET, SUITE 710	DENVER	CO	80202		001-38335
0001628280-19-015113	0001567395	Sanchez Daniel E.	Director			C/O LIBERTY LATIN AMERICA LTD.	1550 WEWATTA STREET, SUITE 710	DENVER	CO	80202		001-38335
0001209191-19-060753	0001216515	SCHIEVELBEIN THOMAS C	Director			4101 WASHINGTON AVENUE		NEWPORT NEWS	VA	23607		001-34910
0001764925-19-000520	0001775681	Shim Allen	Officer	Chief Financial Officer		C/O SLACK TECHNOLOGIES, INC.	500 HOWARD STREET	SAN FRANCISCO,	CA	94105		001-38926
0001209191-19-060751	0001594279	KELLER ULRICH E. JR	Director,Officer	Chairman		18101 VON KARMAN	SUITE 700	IRVINE	CA	92612		001-36461
0001209191-19-060750	0001584119	McKibben Tracy B	Director			4101 WASHINGTON AVENUE		NEWPORT NEWS	VA	23607		001-34910
0000899243-19-029321	0001707270	Smith Carey A.	Officer	President & COO		PARSONS CORPORATION	5875 TRINITY PARKWAY #300	CENTREVILLE	VA	20120		001-07782
0001779544-19-000001	0001779544	Visbal Jonathan	Director			C/O IMMERSION CORPORATION	50 RIO ROBLES	SAN JOSE	CA	95134		001-38334
0001209191-19-060748	0001200231	KELLY ANASTASI D	Director			4101 WASHINGTON AVENUE		NEWPORT NEWS	VA	23607		001-34910
0001257815-19-000012	0001369134	Rhine Bruce C	Director			C/O ONTO INNOVATION INC.	16 JONSPIN ROAD	WILMINGTON	MA	01887		001-39110
0000899243-19-029319	0001689575	Stueland Katherine	Officer	Chief Commercial Officer		C/O INVITAE CORPORATION	1400 16TH STREET	SAN FRANCISCO	CA	94103		001-36847
0001796405-19-000002	0001796405	Gennari Paolo	Officer	EVP, Industrial		C/O COVIA HOLDINGS CORPORATION	3 SUMMIT PARK DRIVE, SUITE 700	INDEPENDENCE	OH	44131		001-38510
0001209191-19-060745	0001219078	RAUN DAVID	Director			2235 ENTERPRISE STREET #110		ESCONDIDO	CA	92029		001-38371
0001209191-19-060744	0001350579	Harker Victoria D	Director			4101 WASHINGTON AVENUE		NEWPORT NEWS	VA	23607		001-34910
0000899243-19-029317	0001489625	Youngren Bryce	Director			C/O POLARIS PARTNERS	ONE MARINA PARK DRIVE, 10TH FL.	BOSTON	MA	02210		001-38386
0001415889-19-001516	0001526277	Christopherson David Victor	Officer	EVP AND GENERAL COUNSEL		C/O FLOOR & DECOR HOLDINGS, INC.	2500 WINDY RIDGE PARKWAY, SE	ATLANTA	GA	30339		001-38070
0001797044-19-000005	0001797044	Berry Cameron	Officer	EVP, Energy		C/O COVIA HOLDINGS CORPORATION	3 SUMMIT PARK DRIVE, SUITE 700	INDEPENDENCE	OH	44131		001-38510
0001567619-19-023157	0001192890	DAVERN ALEXANDER M	Director,Officer	Chief Executive Officer		C/O NATIONAL INSTRUMENTS CORP	11500 N. MOPAC BLDG C	AUSTIN	TX	78759		000-25426
0000104894-19-000129	0001526967	Winns Anthony L.	Director			1775 EYE STREET	SUITE 1000	WASHINGTON	DC	20006		001-06622
0000104894-19-000128	0001255094	NOLAN THOMAS  H JR	Director			1775 EYE STREET	SUITE 1000	WASHINGTON	DC	20006		001-06622
0000104894-19-000127	0001708397	Goitia Ellen M.	Director			1775 EYE STREET	SUITE 1000	WASHINGTON	DC	20006		001-06622
0000950142-19-002486	0001719912	Williams Jennifer A.	Officer	VP, Corporate Controller & CAO		1950 HASSELL ROAD		HOFFMAN ESTATES	IL	60169-6308		001-36486
0000104894-19-000126	0001276608	CIVERA EDWARD S	Director			1775 EYE STREET	SUITE 1000	WASHINGTON	DC	20006		001-06622
0001209191-19-060740	0001579933	DONALD KIRKLAND H	Director			4101 WASHINGTON AVENUE		NEWPORT NEWS	VA	23607		001-34910
0001209191-19-060739	0001113706	GENDRON THOMAS A	Director,Officer	President and CEO		1081 WOODWARD WAY		FORT COLLINS	CO	80524		000-08408
0000104894-19-000125	0001181790	BYRNES WILLIAM G	Director			1775 EYE STREET	SUITE 1000	WASHINGTON	DC	20006		001-06622
0000104894-19-000124	0001517406	Butcher Benjamin S	Director			1775 EYE STREET	SUITE 1000	WASHINGTON	DC	20006		001-06622
0001567619-19-023156	0001753662	Brown Hayden	Director,Officer	Chief Marketing & Product Ofcr		C/O UPWORK INC.	2625 AUGUSTINE DRIVE, SUITE 601	SANTA CLARA	CA	95054		001-38678
0001214659-19-007751	0001796402	Buxton Cheryl	Director			C/O HUMANIGEN, INC.	533 AIRPORT BOULEVARD, SUITE 400	BURLINGAME	CA	94010		001-35798
0001214659-19-007750	0001796402	Buxton Cheryl	Director			C/O HUMANIGEN, INC. 533 AIRPORT BLVD.	SUITE 400	BURLINGAME	CA	94010		001-35798
0001209191-19-060736	0001689175	Collins Augustus L	Director			4101 WASHINGTON AVENUE		NEWPORT NEWS	VA	23607		001-34910
0001626431-19-000145	0001186249	WARRIOR PADMASREE	Director			C/O MICROSOFT CORPORATION	ONE MICROSOFT WAY	REDMOND	WA	98052-6399		001-37845
0001626431-19-000144	0001207433	THOMPSON JOHN WENDELL	Director			C/O MICROSOFT CORPORATION	ONE MICROSOFT WAY	REDMOND	WA	98052-63-9		001-37845
0001209191-19-060734	0001317283	FARGO THOMAS B	Director			4101 WASHINGTON AVENUE		NEWPORT NEWS	VA	23607		001-34910
0001624794-19-000078	0001413614	Armes Joseph B	Director,Officer	Chairman, President & CEO		5420 LYNDON B JOHNSON FWY	STE. 500	DALLAS	TX	75240-1007		001-37454
0001140361-19-022660	0001270742	LCG HOLDINGS LLC	TenPercentOwner			1114 AVENUE OF THE AMERICAS	28TH FLOOR	NEW YORK	NY	10036		001-38517
0001140361-19-022660	0001316580	Luxor Capital Group, LP	TenPercentOwner			1114 AVENUE OF THE AMERICAS	28TH FLOOR	NEW YORK	NY	10036		001-38517
0001140361-19-022660	0001356913	LUXOR CAPITAL PARTNERS OFFSHORE LTD	TenPercentOwner			C/O MAPLES CORPORATE SERVICES LTD.	PO BOX 309, UGLAND HOUSE	GEORGE TOWN	E9	KY1-1104	CAYMAN ISLANDS	001-38517
0001140361-19-022660	0001479129	Luxor Wavefront, LP	TenPercentOwner			1114 AVENUE OF THE AMERICAS	28TH FLOOR	NEW YORK	NY	10036		001-38517
0001140361-19-022660	0001393021	Luxor Capital Partners, LP	TenPercentOwner			1114 AVENUE OF THE AMERICAS	28TH FLOOR	NEW YORK	NY	10036		001-38517
0001626431-19-000143	0001087398	PRITZKER PENNY S	Director			C/O MICROSOFT CORPORATION	ONE MICROSOFT WAY	REDMOND	WA	98052-6399		001-37845
0001140361-19-022659	0001380508	Gormley Mark K	Director			C/O LEE EQUITY PARTNERS, LLC	650 MADISON AVENUE	NEW YORK	NY	10022		001-35854
0000073124-19-000261	0001705976	Parker Teresa	Officer	Executive Vice President		50 S LASALLE ST		CHICAGO	IL	60603		001-36609
0000073124-19-000260	0001607570	Levy Susan Cohen	Officer	EVP, Gen Counsel & Corp Sec		50 S LASALLE ST		CHICAGO	IL	60603		001-36609
0000073124-19-000259	0001214324	FRADKIN STEVEN L	Officer	President/Wealth Management		50 S LASALLE ST		CHICAGO	IL	60603		001-36609
0001626431-19-000142	0001192752	PETERSON SANDRA E	Director			C/O MICROSOFT CORPORATION	ONE MICROSOFT WAY	REDMOND	WA	98052-6399		001-37845
0000073124-19-000258	0001614598	Cherecwich Peter	Officer	President/C&IS		50 S LASALLE ST		CHICAGO	IL	60603		001-36609
0000073124-19-000257	0001548048	Bowman Biff	Officer	EVP & Chief Financial Officer		50 S LASALLE ST		CHICAGO	IL	60603		001-36609
0001209191-19-060732	0001700628	Runyan Jonathan T	Officer	General Counsel and Secretary		C/O OKTA, INC.	100 FIRST ST, SUITE 600	SAN FRANCISCO	CA	94105		001-38044
0001626431-19-000141	0001529370	List-Stoll Teri	Director			C/O MICROSOFT CORPORATION	ONE MICROSOFT WAY	REDMOND	WA	98052-6399		001-37845
0000939057-19-000448	0001548828	Cofer-Wildsmith Marina	Director			C/O FS BANCORP, INC.	6920 220TH STREET SW, SUITE 300	MOUNTLAKE TERRACE	WA	98043		001-35589
0001626431-19-000140	0001519339	Hoffman Reid	Director			C/O MICROSOFT CORPORATION	ONE MICROSOFT WAY	REDMOND	WA	98052-6399		001-37845
0000899243-19-029313	0001319731	Jennings Michael	Director			122 WEST JOHN CARPENTER FREEWAY	SUITE 300	IRVING	TX	75039		001-36511
0000904454-19-000745	0001524372	Haskel William M.	Officer	Sr. VP, Sec. & General Counsel		C/O PARATEK PHARMACEUTICALS, INC.	75 PARK PLAZA, 4TH FLOOR	BOSTON	MA	02116		001-36066
0001225208-19-015865	0001742308	ROGERS DAWN	Officer	Executive Vice President		PFIZER INC.-CORP. SECRETARY	235 EAST 42ND ST.	NEW YORK	NY	10017		001-03619
0001225208-19-015864	0001594762	JOHNSON RADY A	Officer	Executive Vice President		PFIZER INC.-CORP. SECRETARY	235 EAST 42ND ST.	NEW YORK	NY	10017		001-03619
0001225208-19-015863	0001595703	BOURLA ALBERT	Director,Officer	Chief Executive Officer		PFIZER INC.-CORP. SECRETARY	235 EAST 42ND ST.	NEW YORK	NY	10017		001-03619
0001225208-19-015862	0001551792	YOUNG JOHN D	Officer	Group President		PFIZER INC.-CORP. SECRETARY	235 EAST 42ND ST.	NEW YORK	NY	10017		001-03619
0000899243-19-029310	0001717505	McCaffrey James J.	Officer	SVP - Coal Marketing		1000 CONSOL ENERGY DRIVE, SUITE 100		CANONSBURG	PA	15317		001-38147
0001179110-19-012848	0001767807	SABESAN VIJAY	Officer	SVP, Technical Operations		C/O THERAVANCE BIOPHARMA US, INC.	901 GATEWAY BLVD	SOUTH SAN FRANCISCO	CA	94080		001-36033
0001127602-19-035091	0001330270	KUO JOHN W	Officer	SVP, Gen Counsel and Secretary		C/O VARIAN MEDICAL SYSTEMS, INC.	3100 HANSEN WAY M/S E-327	PALO ALTO	CA	94304		001-07598
0000904454-19-000743	0001788249	Brenner Randall B.	Officer	Chief Development & Regulatory		C/O PARATEK PHARMACEUTICALS, INC.	75 PARK PLAZA, 4TH FLOOR	BOSTON	MA	02116		001-36066
0000899243-19-029309	0001620612	Brock James A	Director,Officer	Chief Executive Officer		1000 CONSOL ENERGY DRIVE, SUITE 100		CANONSBURG	PA	15317		001-38147
0000899243-19-029307	0001713960	Rothka John	Officer	Chief Accounting Officer		1000 CONSOL ENERGY DRIVE, SUITE 100		CANONSBURG	PA	15317		001-38147
0001216763-19-000021	0001216763	REINHOLD LAWRENCE P	Director			C/O SYSTEMAX INC.	11 HARBOR PARK DRIVE	PORT WASHINGTON	NY	11050		001-13792
0000904454-19-000741	0001622680	Loh Evan	Director,Officer	CEO		C/O PARATEK PHARMACEUTICALS, INC.	75 PARK PLAZA, 4TH FLOOR	BOSTON	MA	02116		001-36066
0001209191-19-060731	0001454280	Soloway Thomas P	Officer	Executive Vice President, CFO		C/O AUDENTES THERAPEUTICS, INC.	600 CALIFORNIA STREET, 17TH FLOOR	SAN FRANCISCO	CA	94108		001-37833
0001209191-19-060730	0001715283	Mosbrooker Eric	Officer	SVP, Chief Commercial Officer		C/O AUDENTES THERAPEUTICS, INC.	600 CALIFORNIA STREET, 17TH FLOOR	SAN FRANCISCO	CA	94108		001-37833
0000899243-19-029304	0001717472	Salvatori Kurt R.	Officer	Chief Administrative Officer		1000 CONSOL ENERGY DRIVE, SUITE 100		CANONSBURG	PA	15317		001-38147
