ACCESSION_NUMBER	RPTOWNERCIK	RPTOWNERNAME	RPTOWNER_RELATIONSHIP	RPTOWNER_TITLE	RPTOWNER_TXT	RPTOWNER_STREET1	RPTOWNER_STREET2	RPTOWNER_CITY	RPTOWNER_STATE	RPTOWNER_ZIPCODE	RPTOWNER_STATE_DESC	FILE_NUMBER
0001104659-23-096976	0001669983	Ares Holdco LLC	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096976	0001536937	Ares Management Holdings L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096976	0001620264	Ares Management GP LLC	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096976	0001684171	ACOF Investment Management LLC	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096976	0001761656	Ares Voting LLC	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096976	0001793548	ASOF Investment Management LLC	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096975	0001969499	ASOF II Frontier Holdings 1 L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096975	0001969484	ASOF II Frontier Holdings 4 L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096975	0001259313	ARES MANAGEMENT LLC	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096975	0001969507	ASOF II A (DE) Frontier Holdings 1 L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096975	0001969506	ASOF II A (DE) Frontier Holdings 2 L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096975	0001969483	ASOF II Frontier Holdings 5 L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096975	0001969508	ASOF II Frontier Holdings 7 L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096975	0001969504	ASOF II Frontier Holdings 6 L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096975	0001969497	ASOF II Frontier Holdings 3 L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096975	0001969425	ASOF II Frontier Holdings 2 L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096974	0001259313	ARES MANAGEMENT LLC	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096974	0001757327	ASSF IV AIV B Holdings III, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096974	0001862511	ASOF Frontier AIV A11, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096974	0001862592	ASSF IV AIV B, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096974	0001862515	ASOF Frontier AIV A8, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096974	0001862514	ASOF Frontier AIV A9, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001104659-23-096974	0001862512	ASOF Frontier AIV A10, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS	12TH FLOOR	LOS ANGELES	CA	90067		001-11001
0001821769-23-000150	0001888341	Sheridan Eugene	Director,Officer	President & CEO		C/O NAVITAS SEMICONDUCTOR CORPORATION	3520 CHALLENGER STREET	TORRANCE	CA	90503-1640		001-39755
0001104659-23-096973	0001862527	ASOF Frontier AIV A3, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096973	0001862523	ASOF Frontier AIV A5, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096973	0001862532	ACOF VI Frontier AIV A10, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096973	0001862521	ASOF Frontier AIV A6, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096973	0001862530	ASOF Frontier AIV A1, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096973	0001862482	ACOF VI Frontier AIV A7, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS. 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096973	0001862528	ASOF Frontier AIV A2, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096973	0001862507	ASOF Frontier AIV A4, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096973	0001862531	ACOF VI Frontier AIV B1, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096973	0001259313	ARES MANAGEMENT LLC	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096972	0001862482	ACOF VI Frontier AIV A7, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096972	0001862534	ACOF VI Frontier AIV A3, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096972	0001862494	ACOF VI Frontier AIV A1, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096972	0001862499	ACOF VI Frontier AIV A2, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096972	0001862505	ACOF VI Frontier AIV A8, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096972	0001862526	ACOF VI Frontier AIV A5, L.P.	Director			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096972	0001259313	ARES MANAGEMENT LLC	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096972	0001862529	ACOF VI Frontier AIV A4, L.P.	Director			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096972	0001862483	ACOF VI Frontier AIV A6, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001104659-23-096972	0001862533	ACOF VI Frontier AIV A9, L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		001-11001
0001140361-23-041893	0001860149	Riverview Sponsor Partners, LLC	Other		Prior 10% Owner	700 COLONIAL ROAD, SUITE 101		MEMPHIS	TN	38117		001-41485
0001140361-23-041893	0001944164	RBM Acquisition, LLC	Other		Prior 10% Owner	55 EAST MAIN STREET	SUITE 102	CHATTANOOGA	TN	37408		001-41485
0001140361-23-041893	0001943938	RBM Investments, LLC				55 EAST MAIN STREET	SUITE 102	MEMPHIS	TN	37408		001-41485
0001140361-23-041893	0001186888	MARTIN R BRAD	Director,Other		Prior 10% Owner	4009 N. RODNEY PARHAM RD.	3RD FLOOR	LITTLE ROCK	AR	72212		001-41485
0000939767-23-000100	0001202096	MORRISSEY MICHAEL	Director,Officer	President and CEO		C/O EXELIXIS, INC.	1851 HARBOR BAY PARKWAY	ALAMEDA	CA	94502		000-30235
0001821769-23-000148	0001520256	Kinzer Daniel M.	Director,Officer	COO and CTO		C/O NAVITAS SEMICONDUCTOR CORPORATION	3520 CHALLENGER STREET	TORRANCE	CA	90503-1640		001-39755
0001628280-23-031046	0001590070	SMITH PETE A	Officer	President and CEO		AVIAT NETWORKS INC.	200 PARKER DRIVE, SUITE C100A	AUSTIN	TX	78728		001-33278
0001628280-23-031045	0001847158	Tucker Bryan	Officer	Sr. VP, Americas Sales and Ser		AVIAT NETWORKS, INC.	200 PARKER DRIVE, SUITE C100A	AUSTIN	TX	78728		001-33278
0001628280-23-031044	0001880618	Croke Gary	Officer	VP Marketing and PLM		AVIAT NETWORKS, INC.	200 PARKER DRIVE, SUITE C100A	AUSTIN	TX	78728		001-33278
0001628280-23-031043	0001888428	Gray David M	Officer	Sr VP and CFO		AVIAT NETWORKS, INC.	200 PARKER DRIVE, SUITE C100A	AUSTIN	TX	78728		001-33278
0001628280-23-031042	0001881428	Boase Erin	Officer	VP Legal Affairs		AVIAT NETWORKS, INC.	200 PARKER DRIVE, SUITE C100A	AUSTIN	TX	78728		001-33278
0001387131-23-010659	0000914545	NEWHOUSE BROADCASTING CORP	Director,TenPercentOwner			ONE WORLD TRADE CENTER		NEW YORK	NY	10007		001-33664
0001387131-23-010659	0001455383	NEWHOUSE FAMILY HOLDINGS, L.P.	Director,TenPercentOwner			ONE WORLD TRADE CENTER		NEW YORK	NY	10007		001-33664
0001387131-23-010659	0001455381	ADVANCE LONG-TERM MANAGEMENT TRUST	Director,TenPercentOwner			C/O ROBINSON MILLER LLC	110 EDISON PL, SUITE 302	NEWARK	NJ	07102		001-33664
0001387131-23-010659	0001106770	ADVANCE/NEWHOUSE PARTNERSHIP	Director,TenPercentOwner			6350 COURT STREET		EAST SYRACUSE	NY	13057-1211		001-33664
0001387131-23-010659	0000914546	ADVANCE PUBLICATIONS, INC	Director,TenPercentOwner			ONE WORLD TRADE CENTER		NEW YORK	NY	10007		001-33664
0001387131-23-010656	0001675262	Newhouse Michael A	Director			C/O CHARTER COMMUNICATIONS, INC.	400 WASHINGTON BLVD.	STAMFORD	CT	06902		001-33664
0001437749-23-024899	0000897911	BAGLEY EDWARD D	TenPercentOwner			2350 OAK HILL LANE		SALT LAKE CITY	UT	84121		001-33660
0001415889-23-012818	0001965926	Winn Walter Timothy	Director,Officer,TenPercentOwner	CO-COO AND EVP		1100 KUBOTA DR.		GRAPEVINE	TX	76051		001-41090
0000899243-23-018613	0001975658	Chicago Pacific Founders UGP III, LLC	TenPercentOwner			980 NORTH MICHIGAN AVENUE, SUITE 1998		CHICAGO	IL	60611		001-40033
0000899243-23-018613	0001975601	CPF III PT SPV, LLC	TenPercentOwner			980 NORTH MICHIGAN AVENUE,	SUITE 1998	CHICAGO	IL	60611		001-40033
0000899243-23-018613	0001975600	CPF III-A PT SPV, LLC	TenPercentOwner			980 NORTH MICHIGAN AVENUE,	SUITE 1998	CHICAGO	IL	60611		001-40033
0000899243-23-018613	0001975828	Chicago Pacific Founders GP III, L.P.	TenPercentOwner			980 NORTH MICHIGAN AVENUE,	SUITE 1998	CHICAGO	IL	60611		001-40033
0000064040-23-000175	0001839729	Saha Saugata	Officer	President, Commodity Insights		55 WATER STREET		NEW YORK	NY	10041		001-01023
0001415889-23-012817	0001965927	Renda Rudolph V.	Officer,TenPercentOwner	CO-COO AND EVP		1100 KUBOTA DR.		GRAPEVINE	TX	76051		001-41090
0001250853-23-000056	0001811775	Knighted Pastures LLC	TenPercentOwner			1933 S. BROADWAY	SUITE 746	LOS ANGELES	CA	90007		001-38226
0001250853-23-000056	0001836163	Choi Roy	TenPercentOwner			1933 S. BROADWAY	SUITE 746	LOS ANGELES	CA	90007		001-38226
0001584509-23-000186	0001748088	LOPEZ PATRICIA E	Director			C/O ARAMARK	2400 MARKET STREET	PHILADELPHIA	PA	19103		001-36223
0001584509-23-000185	0001791144	King Karen Marie	Director			C/O ARAMARK	2400 MARKET STREET	PHILADELPHIA	PA	19103		001-36223
0001584509-23-000184	0001297075	CAMERON SUSAN M.	Director			C/O ARAMARK	2400 MARKET STREET	PHILADELPHIA	PA	19103		001-36223
0001584509-23-000183	0001188262	ZILLMER JOHN J	Director,Officer	Chief Executive Officer		C/O ARAMARK	2400 MARKET STREET	PHILADELPHIA	PA	19103		001-36223
0001584509-23-000182	0001327345	Wills Kevin	Director			2400 MARKET STREET		PHILADELPHIA	PA	19103		001-36223
0001584509-23-000181	0001959251	Charpentier Abigail	Officer	SVP & Chief HR Officer		ARAMARK	2400 MARKET STREET	PHILADELPHIA	PA	19103		001-36223
0001584509-23-000180	0001199100	WINKLEBLACK ARTHUR B	Director			C/O ARAMARK	2400 MARKET STREET	PHILADELPHIA	PA	19103		001-36223
0001584509-23-000179	0001875451	Schilling Christopher T.	Officer	SVP, Controller and CAO		ARAMARK	2400 MARKET STREET	PHILADELPHIA	PA	19103		001-36223
0001584509-23-000178	0001346254	Creed Greg	Director			C/O ARAMARK	2400 MARKET STREET	PHILADELPHIA	PA	19103		001-36223
0001584509-23-000177	0001485616	Heller Bridgette P	Director			C/O ARAMARK	2400 MARKET STREET	PHILADELPHIA	PA	19103		001-36223
0001584509-23-000176	0001769488	Harrington Lauren A	Officer	SVP and General Counsel		ARAMARK	2400 MARKET STREET	PHILADELPHIA	PA	19103		001-36223
0001628280-23-031039	0001685105	Quarls Harry	Director			C/O ESS TECH, INC.	26440 SW PARKWAY AVE., BLDG 83	WILSONVILLE	OR	97070		001-39525
0001628280-23-031035	0001685105	Quarls Harry	Director			C/O ESS TECH, INC.	26440 SW PARKWAY AVE., BLDG 83	WILSONVILLE	OR	97070		001-39525
0000905148-23-000804	0001621842	Ott David C.	TenPercentOwner			55 RAILROAD AVENUE		GREENWICH	CT	06830		001-39452
0000905148-23-000804	0001886738	Viking Global Opportunities Parent GP LLC	TenPercentOwner			55 RAILROAD AVE		GREENWICH	CT	06830		001-39452
0000905148-23-000804	0001711393	Shabet Rose Sharon	TenPercentOwner			55 RAILROAD AVENUE		GREENWICH	CT	06830		001-39452
0000905148-23-000804	0001133006	HALVORSEN OLE ANDREAS	TenPercentOwner			55 RAILROAD AVENUE		GREENWICH	CT	06830		001-39452
0000905148-23-000804	0001103804	VIKING GLOBAL INVESTORS LP	TenPercentOwner			55 RAILROAD AVENUE		GREENWICH	CT	06830		001-39452
0000905148-23-000804	0001629476	Viking Global Opportunities GP LLC	TenPercentOwner			55 RAILROAD AVENUE		GREENWICH	CT	06830		001-39452
0001140361-23-041885	0001201810	ANDREEFF DANE	Director,Officer,TenPercentOwner	President and CEO		C/O HELIUS MEDICAL TECHNOLOGIES, INC.	642 NEWTOWN YARDLEY ROAD, SUITE 100	NEWTOWN	PA	18940		001-38445
0001628280-23-031033	0001733068	Shahar Shai	Officer	CFO, SVP Global Finance		7005 SOUTHFRONT RD.		LIVERMORE	CA	94551		000-50307
0001628280-23-031032	0001590177	SLESSOR MIKE	Director,Officer	CEO		7005 SOUTHFRONT ROAD		LIVERMORE	CA	94551		000-50307
0001584509-23-000164	0001685591	Ondrof Thomas Gerard	Officer	Director		2400 MARKET STREET		PHILADELPHIA	PA	19103		001-36223
0001584509-23-000163	0001604043	KEVERIAN KENNETH M	Director			C/O ARAMARK	2400 MARKET STREET	PHILADELPHIA	PA	19103		001-36223
0001584509-23-000162	0001738789	Bruno Marc A	Officer	COO, U.S. Food & Facilities		ARAMARK	2400 MARKET STREET	PHILADELPHIA	PA	19103		001-36223
0001584509-23-000161	0001186892	SADOVE STEPHEN I	Director			C/O ARAMARK	2400 MARKET STREET	PHILADELPHIA	PA	19103		001-36223
0001209191-23-047799	0001550715	Rettig John R.	Officer	CFO		C/O BILL HOLDINGS, INC.	6220 AMERICA CENTER DR., SUITE 100	SAN JOSE	CA	95002		001-39149
0001209191-23-047797	0001949318	Padelford Loren	Officer	CCO		C/O BILL HOLDINGS, INC.	6220 AMERICA CENTER DR., SUITE 100	SAN JOSE	CA	95002		001-39149
0001209191-23-047795	0001795497	Lacerte Rene A.	Director,Officer	President and CEO		C/O BILL HOLDINGS, INC.	6220 AMERICA CENTER DR., SUITE 100	SAN JOSE	CA	95002		001-39149
0001209191-23-047793	0001830532	Cota Germaine	Officer	SVP, Finance & Accounting		C/O BILL HOLDINGS, INC.	6220 AMERICA CENTER DR., SUITE 100	SAN JOSE	CA	95002		001-39149
0001520006-23-000182	0001540655	Foran Joseph Wm	Director,Officer	Chairman and CEO		5400 LBJ FREEWAY	SUITE 1500	DALLAS	TX	75240		001-35410
0001209191-23-047791	0001795500	Aji Rajesh A.	Officer	CLO & CCO		C/O BILL HOLDINGS, INC.	6220 AMERICA CENTER DR., SUITE 100	SAN JOSE	CA	95002		001-39149
0000899140-23-000926	0000927943	LINDENBAUM MATTHEW A	Director,TenPercentOwner,Other		Director-by-Deputization	645 MADISON AVENUE	10TH FLOOR	NEW YORK	NY	10022		001-35477
0000899140-23-000926	0000927942	LINDENBAUM BENNETT D	Director,TenPercentOwner,Other		Director-by-Deputization	BASSWOOD CAPITAL MANAGEMENT, L.L.C.	645 MADISON AVENUE, 10TH FLOOR	NEW YORK	NY	10022		001-35477
0000899140-23-000926	0001085393	BASSWOOD CAPITAL MANAGEMENT, L.L.C.	Director,TenPercentOwner,Other		Director-by-Deputization	645 MADISON AVENUE	10TH FLOOR	NEW YORK	NY	10022		001-35477
0000899140-23-000926	0001269758	BASSWOOD PARTNERS, L.L.C.	Director,TenPercentOwner,Other		Director-by-Deputization	645 MADISON AVENUE	10TH FL	NEW YORK	NY	10022		001-35477
0000899140-23-000926	0001269757	BASSWOOD OPPORTUNITY FUND INC	Director,TenPercentOwner,Other		Director-by-Deputization	645 MADISON AVE	10TH FL	NEW YORK	NY	10017		001-35477
0000899140-23-000926	0001576092	BASSWOOD FINANCIAL FUND, INC.	Director,TenPercentOwner,Other		Director-by-Deputization	3RD FL., HARBOUR CENTRE, P.O. BOX 61		GEORGE TOWN	E9	KY1-1102	CAYMAN ISLANDS	001-35477
0000899140-23-000926	0001538637	BASSWOOD FINANCIAL LONG ONLY FUND, L.P.	Director,TenPercentOwner,Other		Director-by-Deputization	645 MADISON AVENUE, 10TH FL.		NEW YORK	NY	10022		001-35477
0000899140-23-000926	0001085394	BASSWOOD OPPORTUNITY PARTNERS, L.P.	Director,TenPercentOwner			BASSWOOD CAPITAL MANAGEMENT LLC	645 MADISON AVENUE	NEW YORK	NY	10022		001-35477
0001903601-23-000100	0001933479	Ford William A	Officer	GROUP PRESIDENT, OPERATIONS		4009 N. RODNEY PARHAM RD.	3RD FLOOR	LITTLE ROCK	AR	72212		001-41485
0001209191-23-047789	0001180610	Wilderotter Mary Agnes	Director			C/O LYFT, INC.	185 BERRY STREET, SUITE 400	SAN FRANCISCO	CA	94107		001-38846
0001655210-23-000212	0001881555	Nelson Jonathan P	Officer	SEE REMARKS		C/O BEYOND MEAT, INC.	888 N. DOUGLAS STREET, SUITE 100	EL SEGUNDO	CA	90245		001-38879
0001655210-23-000211	0001853012	TRASK MARGARET J	Officer	Chief People Officer		C/O BEYOND MEAT, INC.	888 N. DOUGLAS STREET, SUITE 100	EL SEGUNDO	CA	90245		001-38879
0001655210-23-000210	0001564954	WITTEMAN TERI L	Officer	Chief Legal Officer, Secretary		C/O BEYOND MEAT, INC.	888 N. DOUGLAS STREET, SUITE 100	EL SEGUNDO	CA	90245		001-38879
0001628280-23-031028	0001558259	Darling Scott	Officer	Chief Legal Officer		C/O UPSTART HOLDINGS, INC.	2950 S. DELAWARE STREET, SUITE 300	SAN MATEO	CA	94403		001-39797
0001209191-23-047788	0001953012	HANSEN DANIEL PAUL	Director			8901 E. MOUNTAIN VIEW ROAD	SUITE 150	SCOTTSDALE	AZ	85258		001-41703
0001655210-23-000209	0001951059	KUTUA LUBI	Officer	CFO, Treasurer		C/O BEYOND MEAT, INC.	888 N. DOUGLAS STREET, SUITE 100	EL SEGUNDO	CA	90245		001-38879
0001104659-23-096956	0001918785	Espineli Marissa B	Officer	Interim CFO		C/O INNODATA INC.	55 CHALLENGER ROAD	RIDGEFIELD PARK	NJ	07660		001-35774
0001655210-23-000208	0001758611	Ajami Dariush	Officer	Chief Innovation Officer		C/O BEYOND MEAT, INC.	888 N. DOUGLAS STREET, SUITE 100	EL SEGUNDO	CA	90245		001-38879
0001655210-23-000207	0001758614	Brown Ethan	Director,Officer	President, Chief Exec. Officer		C/O BEYOND MEAT, INC.	888 N. DOUGLAS STREET, SUITE 100	EL SEGUNDO	CA	90245		001-38879
0001062993-23-017306	0001682086	STOGDILL MARK	Director			C/O HAMMER FIBER OPTICS HOLDINGS CORP.	6151 LAKE OSPREY DR, STE 300	SARASOTA	FL	34240		001-35876
0001209191-23-047786	0001991207	Zak Lourie S.	Officer	Chief Financial Officer		C/O GENELUX CORPORATION	2625 TOWNSGATE ROAD, SUITE 230	WESTLAKE VILLAGE	CA	91361		001-41599
0000833640-23-000183	0001583135	Matthews David MH	Officer	Chief Technical Officer		5245 HELLYER AVE		SAN JOSE	CA	95138		000-23441
0000833640-23-000182	0001389039	Bailey Doug	Officer	VP Marketing		5245 HELLYER AVE		SAN JOSE	CA	95138		000-23441
0001790565-23-000010	0001790565	Baglino Andrew D	Officer	SVP Powertrain and Energy Eng.		C/O TESLA, INC.	1 TESLA ROAD	AUSTIN	TX	78725		001-34756
0001104659-23-096951	0001737203	Jandrich Steven	Officer	VP, Human Resources		C/O INSPIRE MEDICAL SYSTEMS, INC.	5500 WAYZATA BLVD., SUITE 1600	GOLDEN VALLEY	MN	55416		001-38468
0001104659-23-096950	0001723873	Toor Nauman Sabeeh	Director			C/O INNODATA INC.	55 CHALLENGER ROAD	RIDGEFIELD PARK	NJ	07660		001-35774
0000905148-23-000803	0001779336	Malecek Michael J	Officer	Chief Legal Officer		C/O PROTHENA BIOSCIENCES INC	331 OYSTER POINT BOULEVARD	SOUTH SAN FRANCISCO	CA	94080		001-35676
0001209191-23-047785	0001988560	Sivaram Rohan	Officer	Chief Financial Officer		C/O CONFLUENT, INC.	899 W. EVELYN AVENUE	MOUNTAIN VIEW	CA	94041		001-40526
0001209191-23-047784	0001937482	Yu Yong	Officer	VP, Clinical Trial Operations		C/O GENELUX CORPORATION	2625 TOWNSGATE ROAD, SUITE 230	WESTLAKE VILLAGE	CA	91361		001-41599
0001726978-23-000119	0001737503	Jones Robyn Mary Elizabeth	Director,TenPercentOwner,Other		Member of 10% owner group	C/O GOOSEHEAD INSURANCE, INC.	1500 SOLANA BLVD., BUILDING 4, STE 4500	WESTLAKE	TX	76262		001-38466
0001415889-23-012816	0001991643	Sventek Michael	Officer	EVP/CLO		900 WASHINGTON ST, SUITE 900		VANCOUVER	WA	98660		000-22957
0001596783-23-000123	0001742616	Okey Stephanie	Director			C/O CATALENT, INC.	14 SCHOOLHOUSE ROAD	SOMERSET	NJ	08873		001-36587
0001209191-23-047782	0001244666	LYNCH THOMAS E	Director,TenPercentOwner			328 PEMBERWICK ROAD		GREENWICH	CT	06831		001-35987
0001209191-23-047782	0001767178	Mill Road Capital III GP LLC	TenPercentOwner			328 PEMBERWICK ROAD		GREENWICH	CT	06831		001-35987
0001209191-23-047782	0001550729	Mill Road Capital II, L.P.	TenPercentOwner			328 PEMBERWICK ROAD		GREENWICH	CT	06831		001-35987
0001209191-23-047782	0001767199	Mill Road Capital III, L.P.	TenPercentOwner			328 PEMBERWICK ROAD		GREENWICH	CT	06831		001-35987
0001209191-23-047782	0001550728	Mill Road Capital II GP LLC	TenPercentOwner			328 PEMBERWICK ROAD		GREENWICH	CT	06831		001-35987
0001127602-23-023452	0001291392	Benson Marta	Officer	CEO POTTERY BARN BRANDS		3250 VAN NESS AVE.		SAN FRANCISCO	CA	94109		001-14077
0001726978-23-000117	0001737503	Jones Robyn Mary Elizabeth	Director,TenPercentOwner,Other		Member of 10% owner group	C/O GOOSEHEAD INSURANCE, INC.	1500 SOLANA BLVD., BUILDING 4, STE 4500	WESTLAKE	TX	76262		001-38466
0001726978-23-000117	0001737804	Desiree Robyn Coleman Family Trust 2014	TenPercentOwner,Other	CEO	Member of 10% owner group	C/O GOOSEHEAD INSURANCE, INC.	1500 SOLANA BLVD., BLDG 4, STE 4500	WESTLAKE	TX	76262		001-38466
0001726978-23-000117	0001736768	Jones Mark Evan	Director,Officer,TenPercentOwner,Other		Member of 10% owner group	C/O GOOSEHEAD INSURANCE, INC.	1500 SOLANA BLVD., BUILDING 4, STE 4500	WESTLAKE	TX	76262		001-38466
0001596783-23-000121	0001742616	Okey Stephanie	Director			C/O CATALENT, INC.	14 SCHOOLHOUSE ROAD	SOMERSET	NJ	08873		001-36587
0001203311-23-000097	0001741836	DANSEY ROGER D	Officer	President, R&D & CMO		21823 30TH DRIVE SE		BOTHELL	WA	98021		000-32405
0001203311-23-000096	0001361966	HIMES VAUGHN B	Officer	Chief Technical Officer		21823 30TH DRIVE SE		BOTHELL	WA	98021		000-32405
0001726978-23-000115	0001736769	Mark & Robyn Jones Descendants Trust 2014	TenPercentOwner,Other		Member of 10% owner group	C/O GOOSEHEAD INSURANCE, INC.	1500 SOLANA BLVD., BLDG 4, STE 4500	WESTLAKE	TX	76262		001-38466
0001726978-23-000115	0001737503	Jones Robyn Mary Elizabeth	Director,TenPercentOwner,Other		Member of 10% owner group	C/O GOOSEHEAD INSURANCE, INC.	1500 SOLANA BLVD., BUILDING 4, STE 4500	WESTLAKE	TX	76262		001-38466
0001726978-23-000115	0001736768	Jones Mark Evan	Director,Officer,TenPercentOwner,Other	CEO	Member of 10% owner group	C/O GOOSEHEAD INSURANCE, INC.	1500 SOLANA BLVD., BUILDING 4, STE 4500	WESTLAKE	TX	76262		001-38466
0001203311-23-000095	0001809717	ROMP CHARLES R	Officer	EVP, Commercial U.S.		21823 30TH DRIVE SE		BOTHELL	WA	98021		000-32405
0001203311-23-000094	0001216477	SIMPSON TODD E	Officer	Chief Financial Officer		21823 30TH DRIVE SE		BOTHELL	WA	98021		000-32405
0001104659-23-096940	0001883957	Eagle Point CIF GP I LLC	TenPercentOwner			600 STEAMBOAT ROAD, SUITE 202		GREENWICH	CT	06830		811-23299
0001104659-23-096940	0001836609	Eagle Point DIF GP I LLC	TenPercentOwner			600 STEAMBOAT ROAD, SUITE 202		GREENWICH	CT	06830		811-23299
0001104659-23-096940	0001607203	Eagle Point Credit Management LLC	TenPercentOwner			600 STEAMBOAT ROAD, SUITE 202		GREENWICH	CT	06830		811-23299
0001203311-23-000093	0001241357	LIU JEAN I	Officer	Chief Legal Officer		21823 30TH DRIVE SE		BOTHELL	WA	98021		000-32405
0000950170-23-045550	0001778307	Cheng Andrew	Director,Officer	President and CEO		C/O AKERO THERAPEUTICS, INC.	601 GATEWAY BOULEVARD, SUITE 350	SOUTH SAN FRANCISCO	CA	94080		001-38944
