ACCESSION_NUMBER	RPTOWNERCIK	RPTOWNERNAME	RPTOWNER_RELATIONSHIP	RPTOWNER_TITLE	RPTOWNER_TXT	RPTOWNER_STREET1	RPTOWNER_STREET2	RPTOWNER_CITY	RPTOWNER_STATE	RPTOWNER_ZIPCODE	RPTOWNER_STATE_DESC	FILE_NUMBER
0000899243-20-026096	0001621509	H&F Associates VIII, L.P.	TenPercentOwner			415 MISSION STREET, SUITE 5700		SAN FRANCISCO	CA	94105		001-39212
0000899243-20-026096	0001618933	Hellman & Friedman Capital Partners VIII, L.P.	TenPercentOwner			415 MISSION STREET, SUITE 5700		SAN FRANCISCO	CA	94105		001-39212
0001494650-20-000125	0001495411	Goldan Keith A.	Officer	Chief Financial Officer		C/O OPTINOSE, INC.	1020 STONY HILL ROAD, SUITE 300	YARDLEY	PA	19067		001-38241
0000899243-20-026095	0001405076	Thorpe Allen R	Director			415 MISSION STREET, SUITE 5700		SAN FRANCISCO	CA	94105		001-39212
0000899243-20-026095	0001779162	Hellman & Friedman Investors VII, L.P.	TenPercentOwner			415 MISSION STREET, SUITE 5700		SAN FRANCISCO	CA	94105		001-39212
0000899243-20-026095	0001660963	H&F Corporate Investors VII, Ltd.	TenPercentOwner			415 MISSION STREET, SUITE 5700		SAN FRANCISCO	CA	94105		001-39212
0000899243-20-026095	0001458222	HELLMAN & FRIEDMAN CAPITAL PARTNERS VII (PARALLEL), L.P.	TenPercentOwner			415 MISSION STREET, SUITE 5700		SAN FRANCISCO	CA	94105		001-39212
0000899243-20-026095	0001458221	HFCP VII (PARALLEL-A), L.P.	TenPercentOwner			415 MISSION STREET, SUITE 5700		SAN FRANCISCO	CA	94105		001-39212
0000899243-20-026095	0001458212	H&F EXECUTIVES VII, L.P.	TenPercentOwner			415 MISSION STREET, SUITE 5700		SAN FRANCISCO	CA	94105		001-39212
0000899243-20-026095	0001458179	HELLMAN & FRIEDMAN CAPITAL PARTNERS VII, L.P.	TenPercentOwner			415 MISSION STREET, SUITE 5700		SAN FRANCISCO	CA	94105		001-39212
0001209191-20-051671	0001572569	Benchmark Capital Management Co. VI, L.L.C.	TenPercentOwner			2965 WOODSIDE ROAD		WOODSIDE	CA	94062		001-39495
0001209191-20-051671	0001572570	Benchmark Founders Fund VI-B, L.P.	TenPercentOwner			2965 WOODSIDE ROAD		WOODSIDE	CA	94062		001-39495
0001209191-20-051671	0001432812	BENCHMARK FOUNDERS FUND VI LP	TenPercentOwner			2965 WOODSIDE ROAD		WOODSIDE	CA	94062		001-39495
0001209191-20-051671	0001426303	BENCHMARK CAPITAL PARTNERS VI LP	TenPercentOwner			2965 WOODSIDE ROAD		WOODSIDE	CA	94062		001-39495
0001193805-20-001174	0001459197	Liu Xiaobin	Director,Officer	CEO		LEVEL 11, VEGETABLE BUILDING,	INDUSTRIAL PARK OF THE EAST CITY,	SHOUGUANG, SHANDONG	F4	262700	CHINA	001-34499
0001562180-20-006086	0001646607	Rubin Daniel	Director			2200 MONTAUK HIGHWAY		BRIDGEHAMPTON	NY	11932		001-34096
0001193805-20-001173	0001423751	Li Min	Officer	CFO		LEVEL 11,VEGETABLE BUILDING,	INDUSTRIAL PARK OF THE EAST CITY,	SHOUGUANG, SHANDONG	F4	262700	CHINA	001-34499
0001193805-20-001172	0001459700	Miao Naihui	Director,Officer	COO and Secretary		LEVEL 11,VEGETABLE BUILDING,	INDUSTRIAL PARK OF THE EAST CITY,	SHOUGUANG, SHANDONG	F4	262700	CHINA	001-34499
0001209191-20-051670	0001572685	Cohler Matt	Director,TenPercentOwner			C/O BENCHMARK	2965 WOODSIDE ROAD	WOODSIDE	CA	94062		001-39495
0001193805-20-001171	0001796171	Ma Shengwei	Director			LEVEL 11, VEGETABLE BUILDING	INDUSTRIAL PARK OF THE EAST CITY	SHOUGUANG CITY, SHANGDON PROVI	F4	262700	CHINA	001-34499
0000899243-20-026094	0001801187	Philbrick P. Hunter	Director			C/O PPD, INC.,	929 NORTH FRONT STREET	WILMINGTON	NC	28401		001-39212
0001193805-20-001170	0001459698	Jiang Shitong	Director			LEVEL 11, VEGETABLE BUILDING,	INDUSTRIAL PARK OF THE EAST CITY	SHOUGUANG, SHANDONG	F4	262700	CHINA	001-34499
0001209191-20-051669	0001823099	Rosenstein Justin	Director,TenPercentOwner			C/O ASANA, INC.	1550 BRYANT STREET, SUITE 200	SAN FRANCISCO	CA	94103		001-39495
0000899243-20-026092	0001673192	Hill Colin	Director			C/O PPD, INC.,	929 NORTH FRONT STREET	WILMINGTON	NC	28401		001-39212
0001062993-20-004613	0001666682	Edenbrook Capital, LLC	TenPercentOwner			116 RADIO CIRCLE	SUITE 202	MOUNT KISCO	NY	10549		001-35108
0001062993-20-004613	0001712127	Brolin Jonathan	TenPercentOwner			116 RADIO CIRCLE	SUITE 202	MOUNT KISCO	NY	10549		001-35108
0000899243-20-026088	0001659166	Fortive Corp	TenPercentOwner			6920 SEAWAY BLVD		EVERETT	WA	98203		001-39483
0001209191-20-051668	0001823077	D'Angelo Adam	Director			C/O ASANA, INC.	1550 BRYANT STREET, SUITE 200	SAN FRANCISCO	CA	94103		001-39495
0001076809-20-000167	0001076809	GLAZER CAPITAL, LLC	TenPercentOwner			250 WEST 55TH STREET	SUITE 30A	NEW YORK	NY	10019		001-38795
0001076809-20-000167	0001133985	GLAZER PAUL J	TenPercentOwner			250 WEST 55TH ST	SUITE 30A	NEW YORK	NY	10019		001-38795
0001209191-20-051667	0001549917	Moskovitz Dustin A.	Director,Officer,TenPercentOwner	President, CEO, & Chair		C/O ASANA, INC.	1550 BRYANT STREET, SUITE 200	SAN FRANCISCO	CA	94103		001-39495
0000067887-20-000045	0001251987	FISHBACK DONALD R	Director,Officer	Vice President		SENECA ST & JAMISON RD		EAST AURORA	NY	14052		001-05129
0001127602-20-025634	0001233138	CRAWFORD JAMES C III	Director			209 MCIVER STREET		CHERAW	SC	29520		000-15572
0001127602-20-025633	0001723374	McBride Kevin Thomas	Officer	VP Finance, Corp. Controller		C/O INTEL CORPORATION	2200 MISSION COLLEGE BLVD	SANTA CLARA	CA	95054		000-06217
0001437749-20-020111	0001820176	Anderson Sherilyn G	Director			105 W 8TH ST		PORT ANGELES	WA	98362		001-36741
0001209191-20-051666	0001549917	Moskovitz Dustin A.	Director,Officer,TenPercentOwner	President, CEO, & Chair		C/O ASANA, INC.	1550 BRYANT STREET, SUITE 200	SAN FRANCISCO	CA	94103		001-39495
0001283699-20-000176	0001808243	King Deeanne	Officer	EVP, Human Resources		C/O T-MOBILE US, INC.	12920 SE 38TH STREET	BELLEVUE	WA	98006		001-33409
0001076809-20-000166	0001076809	GLAZER CAPITAL, LLC	TenPercentOwner			250 WEST 55TH STREET	SUITE 30A	NEW YORK	NY	10019		001-38296
0001076809-20-000166	0001133985	GLAZER PAUL J	TenPercentOwner			250 WEST 55TH ST	SUITE 30A	NEW YORK	NY	10019		001-38296
0001127602-20-025631	0001478041	Nesbitt Martin H.	Director			1855 GRIFFIN ROAD, SUITE B-428		DANIA BEACH	FL	33004		001-38936
0000899243-20-026086	0001650504	Rolfe Lindsey	Officer	See Remarks		C/O CLOVIS ONCOLOGY, INC.	5500 FLATIRON PARKWAY, SUITE 100	BOULDER	CO	80301		001-35347
0001639825-20-000152	0001441013	LYNCH WILLIAM	Director,Officer	President		C/O PELOTON INTERACTIVE, INC.	125 WEST 25TH STREET, 11TH FLOOR	NEW YORK	NY	10001		001-39058
0001123292-20-001098	0001346178	Landon Timothy J	Director			111 WEST CONGRESS STREET		CHARLES TOWN	WV	25414		001-33810
0001639825-20-000151	0001441013	LYNCH WILLIAM	Director,Officer	President		C/O PELOTON INTERACTIVE, INC.	125 WEST 25TH STREET, 11TH FLOOR	NEW YORK	NY	10001		001-39058
0001628280-20-013863	0001641460	BOSWORTH WILLIAM	Director			C/O TRANSUNION	555 WEST ADAMS STREET	CHICAGO	IL	60661		001-37470
0000899243-20-026085	0001671495	Gafinowitz Martin	Director			C/O VONTIER CORPORATION	5420 WADE PARK BOULEVARD, SUITE 206	RALEIGH	NC	27607		001-39483
0000899243-20-026084	0001411290	Morelli Mark D	Officer	See Remarks		C/O VONTIER CORPORATION	5420 WADE PARK BOULEVARD, SUITE 206	RALEIGH	NC	27607		001-39483
0000899243-20-026083	0001820903	Rowen Kathryn K.	Officer	See Remarks		C/O VONTIER CORPORATION	5420 WADE PARK BOULEVARD, SUITE 206	RALEIGH	NC	27607		001-39483
0000899243-20-026082	0001268304	IVERS-READ GILLIAN C	Officer	See Remarks		C/O CLOVIS ONCOLOGY, INC.	5500 FLATIRON PARKWAY, SUITE 100	BOULDER	CO	80301		001-35347
0000907254-20-000078	0001027551	SAUL B FRANCIS II	Director,Officer,TenPercentOwner	CEO & President		7501 WISCONSIN AVENUE	15TH FLOOR	BETHESDA	MD	20814		001-12254
0000899243-20-026081	0001636595	Konzmann Richard Ernst	Officer	EVP, CFO and Treasurer		C/O ARLINGTON ASSET INVESTMENT CORP.	6862 ELM STREET, SUITE 320	MCLEAN	VA	22101		001-34374
0001567619-20-017050	0001248113	MARTIN JOANN M	Director			C/O NATIONAL RESEARCH CORPORATION	1245 Q STREET	LINCOLN	NE	68508		001-35929
0001213900-20-028048	0001818390	AHAC Sponsor LLC	TenPercentOwner			C/O ALPHA HEALTHCARE ACQUISITION CORP.	1177 AVENUE OF THE AMERICAS, 5TH FLOOR	NEW YORK,	NY	10036		001-39532
0001213900-20-028048	0001709033	Shukla Rajiv	Director,Officer,TenPercentOwner	Chief Executive Officer		C/O ALPHA HEALTHCARE ACQUISITION CORP.	1177 AVENUE OF THE AMERICAS, 5TH FLOOR	NEW YORK	NY	10036		001-39532
0001136893-20-000245	0001726613	Ramji Asif	Officer	Chief Growth Officer		601 RIVERSIDE AVE		JACKSONVILLE	FL	32204		001-16427
0001104659-20-107831	0001709775	Lowinger Timothy B	Officer	Chief Science, Tech. Officer		C/O MERSANA THERAPEUTICS, INC.	840 MEMORIAL DRIVE	CAMBRIDGE	MA	02139		001-38129
0000899243-20-026078	0001229249	TONKEL J ROCK JR	Director,Officer	President and CEO		C/O ARLINGTON ASSET INVESTMENT CORP.	6862 ELM STREET, SUITE 320	MCLEAN	VA	22101		001-34374
0000899243-20-026077	0001728876	Naemura David H.	Officer	See Remarks		C/O VONTIER CORPORATION	5420 WADE PARK BOULEVARD, SUITE 206	RALEIGH	NC	27607		001-39483
0001507385-20-000153	0001167958	RUFRANO GLENN J	Director,Officer	Chief Executive Officer		C/O VEREIT, INC.	2325 E. CAMELBACK ROAD, 9TH FLOOR	PHOENIX	AZ	85016		001-35263
0000899243-20-026075	0001444802	Bracher Charles	Officer	Chief Financial Officer		C/O GROCERY OUTLET HOLDING CORP.	5650 HOLLIS STREET	EMERYVILLE	CA	94608		001-38950
0001209191-20-051665	0001013803	SHATTUCK KOHN BARBARA	Director			825 BERKSHIRE BLVD., SUITE 200		WYOMISSING	PA	19610		000-24206
0001076809-20-000165	0001133985	GLAZER PAUL J	TenPercentOwner			250 WEST 55TH ST	SUITE 30A	NEW YORK	NY	10019		001-39138
0001076809-20-000165	0001076809	GLAZER CAPITAL, LLC	TenPercentOwner			250 WEST 55TH STREET	SUITE 30A	NEW YORK	NY	10019		001-39138
0001667731-20-000332	0001540925	Suttles Douglas James	Director,Officer	President & CEO		C/O 370 17TH STREET, SUITE 1700		DENVER	CO	80202		001-39191
0000899243-20-026071	0001806332	Nash Andrew R.	Officer	See Remarks		C/O VONTIER CORPORATION	5420 WADE PARK BOULEVARD, SUITE 206	RALEIGH	NC	27607		001-39483
0000899243-20-026070	0001684563	Ross Lynn	Officer	See Remarks		C/O VONTIER CORPORATION	5420 WADE PARK BOULEVARD, SUITE 206	RALEIGH	NC	27607		001-39483
0001628280-20-013862	0001641460	BOSWORTH WILLIAM	Director			C/O TRANSUNION	555 WEST ADAMS STREET	CHICAGO	IL	60661		001-37470
0001437749-20-020106	0001820176	Anderson Sherilyn G	Director			105 W 8TH ST		PORT ANGELES	WA	98362		001-36741
0001567619-20-017049	0000901736	MOYES JERRY	TenPercentOwnerOther		Member of 10% group	2710 E OLD TOWER ROAD		PHOENIX	AZ	85034		001-35007
0001567619-20-017049	0001092565	MOYES JERRY & VICKIE FAMILY TRUST	TenPercentOwner				2710 E OLD TOWER ROAD	PHOENIX	AZ	85034		001-35007
0001567619-20-017049	0001272829	MOYES VICKIE	TenPercentOwner			2710 E OLD TOWER ROAD		PHOENIX	AZ	85034		001-35007
0001567619-20-017048	0001553469	Baruch Richard F Jr	Officer	See Remarks		C/O E.L.F. BEAUTY, INC.	570 10TH STREET	OAKLAND	CA	94607		001-37873
0001387131-20-008451	0001099776	COULTER JAMES G	TenPercentOwner			C/O TPG GLOBAL, LLC	301 COMMERCE STREET, SUITE 3300	FORT WORTH	TX	76102		001-38156
0001387131-20-008451	0001495741	TPG Group Holdings (SBS) Advisors, Inc.	TenPercentOwner			C/O TPG GLOBAL, LLC	301 COMMERCE STREET, SUITE 3300	FORT WORTH	TX	76102		001-38156
0001387131-20-008451	0000860866	BONDERMAN DAVID	TenPercentOwner			C/O TPG GLOBAL, LLC	301 COMMERCE STREET, SUITE 3300	FORT WORTH	TX	76102		001-38156
0001209191-20-051664	0001772661	Agarwal Vaibhav	Officer	Chief Accounting Officer		C/O RINGCENTRAL, INC.	20 DAVIS DRIVE	BELMONT	CA	94002		001-36089
0001555280-20-000280	0001033870	STEERE WILLIAM C JR	Director			C/O ZOETIS INC.	10 SYLVAN WAY	PARSIPPANY	NJ	07054		001-35797
0001127602-20-025628	0001314036	Oberton Karleen Marie	Officer	Chief Financial Officer		250 CAMPUS DRIVE		MARLBOROUGH	MA	01752		001-36214
0001567619-20-017047	0001448992	Milsten Scott	Other		See remarks	C/O E.L.F. BEAUTY, INC.	570 10TH STREET	OAKLAND	CA	94607		001-37873
0001562180-20-006084	0001756338	Pardo Geoff	Director			100 DOMAIN DRIVE		EXETER	NH	03833		001-38740
0001104659-20-107822	0001465427	BLACKMAN DAVID M.	Officer	Exec. VP of The RMR Group LLC		C/O THE RMR GROUP LLC TWO NEWTON PLACE	255 WASHINGTON STREET, SUITE 300	NEWTON	MA	02458		001-37616
0001104659-20-107821	0001273871	PORTNOY ADAM D.	Director			C/O THE RMR GROUP LLC TWO NEWTON PLACE	255 WASHINGTON STREET, SUITE 300	NEWTON	MA	02458		001-33274
0001104659-20-107820	0001241552	MURRAY JOHN G.	Officer	Exec. VP of The RMR Group LLC		C/O THE RMR GROUP LLC TWO NEWTON PLACE	255 WASHINGTON STREET, SUITE 300	NEWTON	MA	02458		001-37616
0001562180-20-006083	0001632093	Evans Carlos E	Director			3100 SMOKETREE COURT, SUITE 600		RALEIGH	NC	27604		001-13100
0001104659-20-107819	0001241563	CLARK JENNIFER B	Director,Officer	Mgr Dir., Exec. VP, GC and Sec		C/O THE RMR GROUP LLC TWO NEWTON PLACE	255 WASHINGTON STREET, SUITE 300	NEWTON	MA	02458		001-37616
0001387131-20-008449	0001099776	COULTER JAMES G	TenPercentOwner			C/O TPG GLOBAL, LLC	301 COMMERCE STREET, SUITE 3300	FORT WORTH	TX	76102		001-39100
0001387131-20-008449	0001495741	TPG Group Holdings (SBS) Advisors, Inc.	TenPercentOwner			C/O TPG GLOBAL, LLC	301 COMMERCE STREET, SUITE 3300	FORT WORTH	TX	76102		001-39100
0001387131-20-008449	0000860866	BONDERMAN DAVID	TenPercentOwner			C/O TPG GLOBAL, LLC	301 COMMERCE STREET, SUITE 3300	FORT WORTH	TX	76102		001-39100
0001437749-20-020104	0001341113	WILLIAMS DEREK G	Officer	SVP, Retail Operations & Sales		1221 CENTURY HILL STREET		LOUISVILLE	OH	44641		033-79130
0001209191-20-051662	0001134456	MARINO ROGER M	Director			C/O 275 GROVE STREET		NEWTON	MA	02466		001-33472
0001445305-20-000109	0001014008	VANDERPLOEG MARTIN J.	Director,Officer,TenPercentOwner	President & CEO		2900 UNIVERSITY BOULEVARD		AMES	IA	50010		001-36773
0001209191-20-051661	0001458737	Graham Andrew L.	Officer	GC/Corporate Secretary		5300 W. CYPRESS STREET	SUITE 100	TAMPA	FL	33607		001-34126
0001628280-20-013861	0001691769	Wilkinson Mary Beth	Officer	EVP, CLO and Secretary		ONE TECHNOLOGY DRIVE		MILPITAS	CA	95035		000-09992
0001209191-20-051660	0001788654	Naylor Maile	Director			C/O LAIRD SUPERFOOD	275 W LUNDGREN MILL DR	SISTERS	OR	97759		001-39537
0001628280-20-013860	0001691769	Wilkinson Mary Beth	Officer	EVP, CLO and Secretary		ONE TECHNOLOGY DRIVE		MILPITAS	CA	95035		000-09992
0001209191-20-051658	0001709276	KOZLOWSKI JOHN	Officer	VP of Finance & CFO		9000 STATE ROAD		PHILADELPHIA	PA	19136		001-31298
0001209191-20-051657	0001819202	Buechler Jim	Director			C/O LAIRD SUPERFOOD	275 W LUNDGREN MILL DR	SISTERS	OR	97759		001-39537
0000048287-20-000134	0001434688	Bradford Steven M	Officer	Sr. VP, Gen. Counsel & Sec.		600 EAST SECOND STREET		MUSCATINE	IA	52761		001-14225
0001437749-20-020103	0001709425	Mikes Suzanne N	Officer	SVP, Chief Credit Officer		4028 TROON DR		UNIONTOWN	OH	44685		033-79130
0001209191-20-051654	0001511891	Barker Geoffrey T	Director			C/O LAIRD SUPERFOOD	275 W LUNDGREN MILL DR	SISTERS	OR	97759		001-39537
0001493152-20-018226	0001703474	Hoyler Cameron J.	Officer	Gen. Counsel & Exec. VP		4041-T HADLEY ROAD		SOUTH PLAINFIELD	NJ	07080		001-32404
0001209191-20-051652	0001811088	Rau Anand	Officer	SVP, Engineering		C/O CALAMP CORP.	15635 ALTON PARKWAY, SUITE 250	IRVINE	CA	92618		000-12182
0001209191-20-051651	0001654737	BINDER KURTIS JOSEPH	Officer	Chief Financial Officer		C/O CALAMP CORP.,	15635 ALTON PARKWAY, SUITE 250	IRVINE	CA	92618		000-12182
0001562180-20-006082	0001008079	KOCH C JAMES	Director,Officer,TenPercentOwner	Chairman		C/O THE BOSTON BEER COMPANY	ONE DESIGN CENTER PLACE, SUITE 850	BOSTON	MA	02210		001-14092
0001567619-20-017046	0001439436	Bannon Kevin j	Director			62 CROTON AVENUE		MOUNT KISCO	NY	10549		001-12803
0001562180-20-006081	0001550860	Fisher Cynthia A	Director			186 PARK STREET		NEWTON	MA	02458		001-14092
0001437749-20-020102	0001245259	DODDS SCOTT E	Officer	EVP, Senior Loan Officer		294 MULL AVE		AKRON	OH	44313-7669		033-79130
0001562180-20-006080	0001680130	HEATH TARA L.	Officer	Vice President, Legal		C/O THE BOSTON BEER COMPANY, INC.	1 DESIGN CENTER PLACE, STE. 850	BOSTON	MA	02210		001-14092
0000905729-20-000201	0001825791	Sarsam Tony B	Director,Officer	President and CEO		850 76TH STREET SW	PO BOX 8700	GRAND RAPIDS	MI	49518		000-31127
0001209191-20-051650	0001605306	Maretic Anthony	Officer	Chief Financial Officer		666 BURRARD STREET, SUITE 3210		VANCOUVER	A1	V6C 2X8	BRITISH COLUMBIA, CANADA	001-36409
0000905729-20-000200	0001825791	Sarsam Tony B	Director,Officer	President and CEO		850 76TH STREET SW	PO BOX 8700	GRAND RAPIDS	MI	49518		000-31127
0001708138-20-000106	0001174475	BROWN MICHAEL S	Director			777 OLD SAW MILL RIVER ROAD		TARRYTOWN	NY	10591		000-19034
0001683168-20-003232	0001587422	Kuo David C	Officer	General Counsel and Secretary		C/O APPLIED OPTOELECTRONICS, INC.	13139 JESS PIRTLE BLVD.	SUGAR LAND	TX	77478		001-36083
0001708138-20-000105	0001225474	GOLDSTEIN JOSEPH L	Director			777 OLD SAW MILL RIVER ROAD		TARRYTOWN	NY	10591		000-19034
0001104659-20-107792	0001500210	Bailey Jeffrey Allen	Director			C/O TEKLA WORLD HEALTHCARE FUND	100 FEDERAL STREET, 19TH FLOOR	BOSTON	MA	02110		811-23037
0001104659-20-107791	0001500210	Bailey Jeffrey Allen	Director			C/O TEKLA HEALTHCARE OPPORTUNITIES FUND	100 FEDERAL STREET, 19TH FLOOR	BOSTON	MA	02110		811-22955
0001104659-20-107790	0001500210	Bailey Jeffrey Allen	Director			C/O TEKLA HEALTHCARE INVESTORS	100 FEDERAL STREET, 19TH FLOOR	BOSTON	MA	02110		811-04889
0001437749-20-020101	0001329938	WOOD RENEE	Officer	EVP & Chief Financial Officer		1025 40TH STREET NE		CANTON	OH	44714		033-79130
0001104659-20-107789	0001500210	Bailey Jeffrey Allen	Director			C/O TEKLA LIFE SCIENCES INVESTORS	100 FEDERAL STREET, 19TH FLOOR	BOSTON	MA	02110		811-06565
0001057877-20-000174	0001445756	Malmen Jeffrey L	Officer	SVP of Public Affairs		1221 WEST IDAHO STREET		BOISE	ID	83702		001-14465
0001437749-20-020100	0001401124	Lober Ralph J II	Director,Officer	CEO & President		9084 EMERALD ISLE ST NW		CANAL FULTON	OH	44614		033-79130
0001014108-20-000112	0001790024	Lachance Carrie	Officer	Executive VP and COO		3851 WEST HAMLIN ROAD		ROCHESTER HILLS	MI	48309		001-35020
0000350852-20-000083	0001508804	St. Charles Anthony W.	Director			8575 ST. IVES PLACE		CINCINNATI	OH	452555641		001-31220
0001398344-20-019000	0001817444	Bell Michael Alan	Director,Officer	PEO & Trustee		C/O PRIMARK ADVISORS LLC	205 DETROIT STREET, SUITE 200	DENVER	CO	80206		811-23583
0001437749-20-020099	0001798434	Parkinson John W	Director			199 ORLANDO MANOR		WINTERSVILLE	OH	43953		033-79130
0001014108-20-000111	0001305741	Steele Barry G	Officer	Executive VP and CFO		3851 WEST HAMLIN ROAD		ROCHESTER HILLS	MI	48309		001-35020
0001437749-20-020098	0001345581	Schmuck Harry W Jr	Director			7200 RAVENNA AVE		LOUISVILLE	OH	44641		033-79130
0001437749-20-020097	0001193016	PADEN FRANK L	Director			7465 JAGUAR DR		BOARDMAN	OH	44512		033-79130
0001303142-20-000004	0001303142	Kissner Rita A	Director			135 BIEDE PLACE		DEFIANCE	OH	43512		001-36785
0000899243-20-026063	0001825764	BENTLEY RICHARD P.	TenPercentOwner			C/O VIDEORAY LLC	212 EAST HIGH STREET	POTTSTOWN	PA	19464		001-39548
0001437749-20-020096	0001194374	MCCLELLAN LAURIE L	Director			28 TEPEE DR		MINERVA	OH	44644		033-79130
0000899243-20-026061	0001731309	Ulrich Thomas W	Officer	See Remarks		C/O SPROTT ASSET MANAGEMENT USA, INC.	777 POST ROAD, 2ND FLOOR	DARIEN	CT	06820		811-05379
0001437749-20-020095	0001196079	KISHMAN THOMAS M	Director			161 E MOHAWK DR		MALVERN	OH	44644		033-79130
0001593968-20-001919	0001646110	Wong Brian Russell	Director,Officer	President and CEO		C/O RAPT THERAPEUTICS, INC.	561 ECCLES AVENUE	SOUTH SAN FRANCISCO	CA	94080		001-38997
0001699193-20-000014	0001699193	Phipps Jason	Officer	SVP Global Sales and Marketing		C/O CIENA CORPORATION	7035 RIDGE RD.	HANOVER	MD	21076-1426		001-36250
0000746598-20-000139	0001450831	Curran Bentley	Officer	CIO & VP - Digital Business		6555 WEST GOOD HOPE ROAD		MILWAUKEE	WI	53223		001-14959
0000746598-20-000138	0001402603	Nauman J Michael	Director,Officer	President & CEO		6555 WEST GOOD HOPE RD.		MILWAUKEE	WI	53223		001-14959
0000746598-20-000137	0001592376	Nelligan Helena Regina	Officer	Senior Vice President - HR		6555 WEST GOOD HOPE ROAD		MILWAUKEE	WI	53223		001-14959
0001437749-20-020094	0001630523	Kiko Richard T Jr	Director			460 ARBOR FALLS DR		WADSWORTH	OH	44281		033-79130
0000746598-20-000136	0001480009	Pearce Aaron James	Officer	CFO & Treasurer		6555 W. GOOD HOPE ROAD		MILWAUKEE	WI	53223		001-14959
0000746598-20-000135	0001646159	Shaller Russell	Officer	SRVP & Pres., Ident Solns		6555 W. GOOD HOPE RD		MILWAUKEE	WI	53223		001-14959
0000746598-20-000134	0001689606	Thornton Ann	Officer	Chief Accounting Officer		6555 W. GOOD HOPE RD		MILWAUKEE	WI	53223		001-14959
0001275606-20-000006	0001275606	HAMILTON RICK	Officer	SVP, Software and Services		C/O CIENA CORPORATION	7035 RIDGE RD.	HANOVER	MD	21076-1426		001-36250
0001437749-20-020092	0001197613	JOHNSON DAVID W	Director			570 HIGHLAND AVE		SALEM	OH	44460-1804		033-79130
0001437749-20-020088	0001307253	Krieger Zvi	Officer	EVP- Electricty Segment		C/O ORMAT TECHNOLOGIES, INC.	6140 PLUMAS ST.	RENO	NV	89519-6075		001-32347
0000855658-20-000148	0001122794	MAJOR JOHN E	Director			5555 NE MOORE COURT		HILLSBORO	OR	97124		000-18032
0001437749-20-020087	0001509167	Goris Bradley	Director			3075 SOUTH UNION AVE		ALLIANCE	OH	44601		033-79130
0001437749-20-020086	0001194372	FUREY JOHN P/	Director			8050 AVALON RD NW		MALVERN	OH	44644		033-79130
0001437749-20-020085	0001630523	Kiko Richard T Jr	Director			460 ARBOR FALLS DR		WADSWORTH	OH	44281		033-79130
0001567619-20-017043	0001480054	Harvey David C	Officer	EVP Chief Operations Officer		701 N. HAVEN AVE.		ONTARIO	CA	91764		000-10140
0001567619-20-017041	0001506476	Brager David A.	Director,Officer	CEO		701 N. HAVEN AVE.		ONTARIO	CA	91764		000-10140
0001567619-20-017038	0001223126	WOHL RICHARD H	Officer	EVP & General Counsel		701 N. HAVEN AVE.		ONTARIO	CA	91764		000-10140
0001185185-20-001350	0001794757	Lee Grace G.	Director			C/O ASURE SOFTWARE, INC.	3700 N CAPITAL OF TEXAS HWY, SUITE 350	AUSTIN	TX	78746		001-34522
0000883237-20-000124	0001808489	West Kyle P.	Other		Portfolio Manager	DUFF & PHELPS INVESTMENT MANAGEMENT CO.	200 S. WACKER DRIVE, SUITE 500	CHICAGO	IL	60606		811-04915
0001127602-20-025625	0001348380	Massey Richard N	Director			601 RIVERSIDE AVENUE		JACKSONVILLE	FL	32204		001-32630
0001171843-20-006608	0001825758	Ford Brian D.	Officer	CHIEF FINANCIAL OFFICER		C/O ACASTI PHARMA INC.	3009 BOUL. DE LA CONCORDE EAST SUITE 102	LAVAL	A8	H7T 0A3	QUEBEC, CANADA	001-35776
0001567619-20-017035	0001492886	Atkinson Fraser	Director,Officer,TenPercentOwner	CEO and Chairman		PENTHOUSE 2 - 141 WATER STREET		VANCOUVER	A1	V6B 1A7	BRITISH COLUMBIA, CANADA	001-39476
0001437749-20-020082	0001207335	RYBACK ANDREW J	Director,Officer	President and CEO		35 S. LINDAN AVE		QUINCY	CA	95971		000-49883
0001127602-20-025624	0001313996	WILSON DOW R	Director,Officer	President and CEO		C/O VARIAN MEDICAL SYSTEMS, INC.	3100 HANSEN WAY, M/S E-327	PALO ALTO	CA	94304		001-07598
0001415889-20-002336	0001304997	KLEM U BUTCH	Director			711 MAIN STREET	BOX 810	JASPER	IN	47546		001-15877
0001567619-20-017033	0001240693	SILLS ARTHUR S	Other		Director Emeritus	STANDARD MOTOR PRODUCTS, INC.	37-18 NORTHERN BLVD.	LONG ISLAND CITY	NY	11101		001-04743
0001567619-20-017033	0001239122	SILLS PETER J	Other		Director Emeritus	STANDARD MOTOR PRODUCTS, INC.	37-18 NORTHERN BLVD.	LONG ISLAND CITY	NY	11101		001-04743
0001104659-20-107687	0001186259	ROMICK STEVEN T	Officer	VP & Portfolio Manager		11601 WILSHIRE BLVD., SUITE 1200		LOS ANGELES	CA	90025		811-01731
0001209191-20-051635	0001089893	WEAGLEY ANTHONY	Director,Officer	CEO & President		C/O MALVERN BANCORP, INC.	42 EAST LANCASTER AVENUE	PAOLI	PA	19301		000-54835
0000763563-20-000089	0001825563	Forrestel Richard E Jr	Director			ONE CHEMUNG CANAL PLAZA	PO BOX 1522	ELMIRA	NY	14902-1522		001-35741
