ACCESSION_NUMBER	RPTOWNERCIK	RPTOWNERNAME	RPTOWNER_RELATIONSHIP	RPTOWNER_TITLE	RPTOWNER_TXT	RPTOWNER_STREET1	RPTOWNER_STREET2	RPTOWNER_CITY	RPTOWNER_STATE	RPTOWNER_ZIPCODE	RPTOWNER_STATE_DESC	FILE_NUMBER
0001209191-23-012402	0001864486	Yazji Salim	Officer	Chief Medical Officer		12230 EL CAMINO REAL, SUITE 230		SAN DIEGO	CA	92130		000-50549
0001209191-23-012401	0001777467	Leavitt Chase C.	Officer	General Counsel/Secretary		12230 EL CAMINO REAL, SUITE 230		SAN DIEGO	CA	92130		000-50549
0001209191-23-012400	0001358283	Tandy Bradley J	Officer	SVP, General Counsel		2711 CENTERVILLE ROAD		WILMINGTON	DE	19808		001-34045
0001493152-23-005911	0001965584	Burleson Christopher Scott	Officer	CCO		201 MERRITT 7 CORPORATE PARK		NORWALK,	CT	06851		001-32501
0001209191-23-012399	0001929938	KLECKNER JOHN	Officer	Principal Accounting Officer		2711 CENTERVILLE ROAD	SUITE 400	WILMINGTON	DE	19808		001-34045
0001209191-23-012397	0001786754	Kaufmann Gunnar F.	Officer	Chief Scientific Officer		12230 EL CAMINO REAL, SUITE 230		SAN DIEGO	CA	92130		000-50549
0001382821-23-000034	0001791347	Taubman Christian John	Officer	Chief Growth Officer		C/O REDFIN CORPORATION	1099 STEWART STREET SUITE 600	SEATTLE	WA	98101		001-38160
0001209191-23-012396	0001269341	VINCENT RICHARD G	Officer	Chief Financial Officer		12230 EL CAMINO REAL, SUITE 230		SAN DIEGO	CA	92130		000-50549
0001808665-23-000008	0001849586	Patel Ajay	Officer	SVP and CAO		ASSERTIO HOLDINGS, INC.	100 SOUTH SAUNDERS ROAD, SUITE 300	LAKE FOREST	IL	60045		001-39294
0001209191-23-012395	0001864793	Krishnan Rajesh	Officer	Chief Technology Officer		12230 EL CAMINO REAL, SUITE 230		SAN DIEGO	CA	92130		000-50549
0001209191-23-012394	0001894717	Dadgar Armon	Director,Officer,TenPercentOwner	Chief Technology Officer,		C/O HASHICORP, INC.	101 SECOND STREET, SUITE 700	SAN FRANCISCO	CA	94105		001-41121
0001628280-23-004918	0001799963	Springer William N	Officer	EVP, Chief S & P Officer		2795 EAST COTTONWOOD PARKWAY	SUITE 300	SALT LAKE CITY	UT	84121		001-32269
0001382821-23-000033	0001712269	Frey Bridget	Officer	Chief Technology Officer		C/O REDFIN CORPORATION	1099 STEWART STREET, SUITE 600	SEATTLE	WA	98101		001-38160
0001062993-23-004663	0001193088	HUTCHISON LARRY M	Director,Officer	Co-Chaiman		GLOBE LIFE INC.	3700 SOUTH STONEBRIDGE DRIVE	MCKINNEY	TX	75070		001-08052
0001382821-23-000032	0001860481	Kappus Anthony Ray	Officer	Chief Legal Officer		C/O REDFIN CORPORATION	1099 STEWART STREET, SUITE 600	SEATTLE	WA	98101		001-38160
0001382821-23-000031	0001712170	Wiener Adam	Officer	President of Real Estate Ops.		C/O REDFIN CORPORATION	1099 STEWART STREET, SUITE 600	SEATTLE	WA	98101		001-38160
0001382821-23-000030	0001712497	Nielsen Christopher John	Officer	Chief Financial Officer		C/O REDFIN CORPORATION	1099 STEWART STREET, SUITE 600	SEATTLE	WA	98101		001-38160
0001628280-23-004916	0001799962	Dickens Zachary T	Officer	EVP, Chief Investment Officer		2795 EAST COTTONWOOD PARKWAY	SUITE 300	SALT LAKE CITY	UT	84121		001-32269
0001209191-23-012392	0001257809	MCCORMICK FRANK	Director			C/O BRIDGEBIO	3160 PORTER DR., SUITE 250	PALO ALTO	CA	94304		001-38959
0001567619-23-003706	0001834021	Kirn David	Director,Officer	Chief Executive Officer		C/O 4D MOLECULAR THERAPEUTICS INC.	5858 HORTON STREET #455	EMERYVILLE	CA	94608		001-39782
0001062993-23-004661	0001185104	COLEMAN GARY L	Director,Officer	Co-Chairman		GLOBE LIFE INC.	3700 S. STONEBRIDGE DRIVE	MCKINNEY	TX	75070		001-08052
0000073124-23-000044	0001664676	Tyler Jason J.	Officer	EVP & Chief Financial Officer		50 SOUTH LA SALLE ST		CHICAGO	IL	60603		001-36609
0000073124-23-000043	0001950022	Taylor Alexandria	Officer	Chief Human Resources Officer		50 SOUTH LA SALLE STREET		CHICAGO	IL	60603		001-36609
0000073124-23-000042	0001751051	South Thomas A	Officer	Executive Vice President		50 SOUTH LA SALLE ST		CHICAGO	IL	60603		001-36609
0000073124-23-000041	0001527742	O'Grady Michael	Director,Officer	Chairman and CEO		50 SOUTH LA SALLE ST		CHICAGO	IL	60603		001-36609
0000073124-23-000040	0001607570	Levy Susan Cohen	Officer	EVP and General Counsel		50 SOUTH LA SALLE ST		CHICAGO	IL	60603		001-36609
0000073124-23-000039	0001801431	Gossett Mark C	Officer	Executive Vice President		50 SOUTH LA SALLE STREET		CHICAGO	IL	60603		001-36609
0000073124-23-000038	0001214324	FRADKIN STEVEN L	Officer	President/Wealth Management		50 SOUTH LA SALLE ST		CHICAGO	IL	60603		001-36609
0000073124-23-000037	0001614598	Cherecwich Peter	Officer	President/Asset Servicing		50 SOUTH LA SALLE ST		CHICAGO	IL	60603		001-36609
0000073124-23-000036	0001775330	Allnutt Lauren E	Officer	EVP & Controller		50 SOUTH LA SALLE ST		CHICAGO	IL	60603		001-36609
0001567619-23-003705	0001966483	Luong Teresa	Officer	Chief Financial Officer		C/O TRUECAR, INC.	1401 OCEAN AVE, SUITE 200	SANTA MONICA	CA	90401		001-36449
0001567619-23-003704	0001224510	ZANDMAN MARC	Director,Officer,Other	Exec Chairman of the Board	Chief Busi Dev Officer	C/O VISHAY INTERTECHNOLOGY, INC.	63 LANCASTER AVENUE	MALVERN	PA	19355		001-07416
0001567619-23-003703	0001690381	Smejkal Joel	Director,Officer	President and CEO		C/O VISHAY INTERTECHNOLOGY, INC.	63 LANCASTER AVENUE	MALVERN	PA	19355		001-07416
0001567619-23-003702	0001441805	LIPCAMAN LORI	Officer	Exec VP and CFO		C/O VISHAY INTERTECHNOLOGY, INC.	63 LANCASTER AVENUE	MALVERN	PA	19355		001-07416
0001562180-23-001809	0001159051	SERRANO ELIJIO V	Officer	Sr. Vice President & CFO		24955 INTERSTATE 45 NORTH		THE WOODLANDS	TX	77380		001-13455
0001562180-23-001808	0001689601	SANDERSON MATTHEW	Officer	Executive Vice President		24955 INTERSTATE 45 N		THE WOODLANDS	TX	77380		001-13455
0001562180-23-001807	0001730264	Murphy Brady M	Officer	President & CEO		24955 INTERSTATE 45 NORTH		THE WOODLANDS	TX	77380		001-13455
0001562180-23-001806	0001770647	O'Brien Richard D	Officer	VP-Finance & Global Controller		24955 INTERSTATE 45 N		THE WOODLANDS	TX	77380		001-13455
0001562180-23-001805	0001788797	Mucha Jacek M	Officer	VP Finance, Treasurer		24955 INTERSTATE 45 N		THE WOODLANDS	TX	77380		001-13455
0001562180-23-001804	0001774290	Moeller Timothy C	Officer	SVP - Supply Chain & Chemicals		24955 INTERSTATE 45 N		THE WOODLANDS	TX	77380		001-13455
0001562180-23-001803	0001876303	Boston Shoemake Alicia r	Officer	General Counsel		24955 INTERSTATE 45 NORTH		THE WOODLANDS	TX	77380		001-13455
0001118417-23-000052	0001836002	Gulati Manisha Shetty	Director			C/O MODEL N, INC.	777 MARINERS ISLAND BLVD., SUITE 300	SAN MATEO	CA	94404		001-35840
0000950103-23-002861	0001450083	Galit Scott H.	Director,Officer	Co-Chief Executive Officer		150 W 30TH ST		NEW YORK	NY	10001		001-40547
0001485003-23-000066	0001331843	Sullivan Mark	Officer	General Counsel & Secretary		C/O SESEN BIO, INC.	245 FIRST STREET, SUITE 1800	CAMBRIDGE	MA	02142		001-36296
0000950103-23-002860	0001410196	LEVINE MICHAEL G	Officer	Chief Financial Officer		150 W 30TH ST		NEW YORK	NY	10001		001-40547
0001485003-23-000064	0001860740	Ryu Elly	Officer	Principal Accounting Officer		C/O SESEN BIO, INC.	245 FIRST STREET, SUITE 1800	CAMBRIDGE	MA	02142		001-36296
0001485003-23-000062	0001637822	Cannell Thomas R	Director,Officer	President and CEO		C/O SESEN BIO, INC.	245 FIRST STREET, SUITE 1800	CAMBRIDGE	MA	02142		001-36296
0001437749-23-004436	0001748615	Morich Frank	Director			350 HILLS ST, STE 106		RICHLAND	WA	99354		001-33407
0001546417-23-000025	0001209033	SMITH ELIZABETH A	Director			2202 N. WEST SHORE BLVD.	SUITE 500	TAMPA	FL	33607		001-35625
0001546417-23-000024	0001592221	Murtha Patrick C	Officer	EVP, Fleming's, Intl, HR		2202 N. WEST SHORE BLVD.	SUITE 500	TAMPA	FL	33607		001-35625
0001437749-23-004434	0001393007	Woods Lori A	Director			350 HILLS STREET, SUITE 106		RICHLAND	WA	99354		001-33407
0001485003-23-000060	0001734112	Forbes Monica	Officer	Chief Financial Officer		C/O SESEN BIO, INC	245 FIRST STREET, SUITE 1800	CAMBRIDGE	MA	02142		001-36296
0001546417-23-000023	0001666277	GAINOR JOHN P JR	Director			2202 N. WEST SHORE BLVD.	SUITE 500	TAMPA	FL	33607		001-35625
0001567619-23-003701	0001246842	GOLDSMITH MARK A	Director,Officer	See Remarks		C/O REVOLUTION MEDICINES, INC.	700 SAGINAW DRIVE	REDWOOD CITY	CA	94063		001-39219
0001209191-23-012387	0001613480	Johnston Cesar	Officer	Chief Executive Officer		C/O ENERGOUS CORPORATION	3590 NORTH FIRST STREET, SUITE 210	SAN JOSE	CA	95134		001-36379
0001437749-23-004432	0001333527	McCormick Michael W	Director			5304 BRANDENBURG CT		DALLAS	TX	75287		001-33407
0001485003-23-000058	0001773277	MacDonald Glen C	Officer	Chief Technology Officer		C/O SESEN BIO, INC.	SUITE 1800	CAMBRIDGE	MA	02142		001-36296
0000899243-23-006049	0001393280	KRAUSS SETH D	Officer	Chief Legal Officer		9601 WILSHIRE BOULEVARD, 3RD FLOOR		BEVERLY HILLS	CA	90210		001-40373
0001299709-23-000019	0001529312	Argalas James S	Director			9205 WEST RUSSELL ROAD	SUITE 400	LAS VEGAS	NV	89148		001-37709
0000899243-23-006048	0001345978	SHAPIRO MARK S	Officer	President		9601 WILSHIRE BOULEVARD, 3RD FLOOR		BEVERLY HILLS	CA	90210		001-40373
0000899243-23-006047	0001783358	Lublin Jason	Officer	Chief Financial Officer		9601 WILSHIRE BOULEVARD, 3RD FLOOR		BEVERLY HILLS	CA	90210		001-40373
0001209191-23-012386	0001772458	Key John P.	Director			C/O PALO ALTO NETWORKS INC.	3000 TANNERY WAY	SANTA CLARA	CA	95054		001-35594
0001225208-23-002706	0001206636	TOKARZ MICHAEL T	Director			287 BOWMAN AVENUE	SUITE 331	PURCHASE	NY	10577		001-32892
0001628908-23-000025	0001642833	Weinberg Jonathan	Officer	General Counsel		C/O EVOLENT HEALTH, INC.	800 N. GLEBE ROAD, SUITE 500	ARLINGTON	VA	22203		001-37415
0000899243-23-006045	0001834147	Blecharczyk Nathan	Director,Officer,TenPercentOwner	Chief Strategy Officer		888 BRANNAN STREET		SAN FRANCISCO	CA	94103		001-39778
0001209191-23-012384	0001966578	Longino Lisa	Officer	Chief Investment Officer		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001628908-23-000023	0001782040	Johnson John Paul	Officer	Chief Financial Officer		C/O EVOLENT HEALTH, INC.	800 NORTH GLEBE ROAD, SUITE 500	ARLINGTON	VA	22203		001-37415
0001127602-23-006883	0001852036	Grubka Robert L.	Officer	See Remarks		230 PARK AVENUE		NEW YORK	NY	10169		001-35897
0001562180-23-001802	0001666121	Farquhar Scott	Director,Officer,TenPercentOwner	Co-CEO, Co-Founder		C/O ATLASSIAN CORPORATION	350 BUSH STREET, FLOOR 13	SAN FRANCISCO	CA	94104		001-37651
0001562180-23-001801	0001666120	Cannon-Brookes Michael	Director,Officer,TenPercentOwner	Co-CEO, Co-Founder		C/O ATLASSIAN CORPORATION	350 BUSH STREET, FLOOR 13	SAN FRANCISCO	CA	94104		001-37651
0001127602-23-006881	0001842880	Ruggeri Rachel	Officer	evp, cfo		2401 UTAH AVENUE SOUTH		SEATTLE	WA	98134		000-20322
0001127602-23-006880	0001685164	Ferrara Nancy	Officer	See Remarks		230 PARK AVENUE		NEW YORK	NY	10169		001-35897
0001104659-23-024871	0001641070	Pope Michael Ross	Director,Officer	Chief Executive Officer		C/O BOXLIGHT CORPORATION	2750 PREMIERE PARKWAY	DULUTH	GA	30097		001-37564
0001628908-23-000021	0001811845	Tutewohl Steve	Officer	Chief Operating Officer		C/O EVOLENT HEALTH, INC.	800 NORTH GLEBE ROAD, SUITE 500	ARLINGTON	VA	22203		001-37415
0000899243-23-006040	0001834171	Gebbia Joseph	Director,TenPercentOwner			888 BRANNAN STREET		SAN FRANCISCO	CA	94103		001-39778
0000899243-23-006039	0001216924	BALOGH ARISTOTLE N	Officer	Chief Technology Officer		888 BRANNAN STREET		SAN FRANCISCO	CA	94103		001-39778
0001127602-23-006877	0001533151	Young Brian S	Officer	Chief Human Resources Officer		C/O NOVANTA INC.	125 MIDDLESEX TURNPIKE	BEDFORD	MA	01730		001-35083
0001209191-23-012383	0001838158	Woodhams Mark	Officer	Chief Revenue Officer		21300 VICTORY BLVD., 12TH FLOOR		WOODLAND HILLS	CA	91367		001-37924
0000899243-23-006037	0001186045	POWELL CATHERINE C	Officer	Global Head of Hosting		888 BRANNAN STREET		SAN FRANCISCO	CA	94103		001-39778
0000899243-23-006036	0001834164	Stephenson Dave	Officer	Chief Financial Officer		888 BRANNAN STREET		SAN FRANCISCO	CA	94103		001-39778
0001127602-23-006875	0001528099	CHANG PETER L	Officer	CAO-Corporate Controller		C/O NOVANTA INC.	125 MIDDLESEX TURNPIKE	BEDFORD	MA	01730		001-35083
0001209191-23-012381	0001688119	Villanova Patrick	Officer	Chief Accounting Officer		21300 VICTORY BLVD	12TH FLOOR	WOODLAND HILLS	CA	91367		001-37924
0000899243-23-006034	0001288881	Bernstein David C	Officer	Chief Accounting Officer		888 BRANNAN STREET		SAN FRANCISCO	CA	94103		001-39778
0000016058-23-000012	0001543253	Mengucci John S	Director,Officer	President & CEO		TWO RESTON OVERLOOK	12021 SUNSET HILLS ROAD	RESTON	VA	20190		001-31400
0001062993-23-004657	0001554433	HENRIE MICHAEL SHANE	Officer	SVP & Chief Accounting Officer		GLOBE LIFE INC.	3700 SOUTH STONEBRIDGE DRIVE	MCKINNEY	TX	75070		001-08052
0001660280-23-000028	0001383318	Yoran Amit	Director,Officer	President, CEO and Chairman		C/O TENABLE HOLDINGS, INC.	6100 MERRIWEATHER DRIVE	COLUMBIA	MD	21044		001-38600
0001209191-23-012380	0001688366	Partin Mark	Officer	Chief Financial Officer		21300 VICTORY BLVD	12TH FLOOR	WOODLAND HILLS	CA	91367		001-37924
0001660280-23-000027	0001345943	Vintz Stephen A	Officer	Chief Financial Officer		C/O TENABLE HOLDINGS, INC.	6100 MERRIWEATHER DRIVE	COLUMBIA	MD	21044		001-38600
0001660280-23-000026	0001651579	Thurmond Mark C.	Officer	Chief Operating Officer		C/O TENABLE HOLDINGS, INC.	6100 MERRIWEATHER DRIVE	COLUMBIA	MD	21044		001-38600
0001437749-23-004430	0001892616	Wichterman Troy	Officer	Chief Financial Officer		C/O BIOLIFE SOLUTIONS, INC.	3303 MONTE VILLA PARKWAY, SUITE 310	BOTHELL	WA	98021		001-36362
0001209191-23-012378	0001232978	ROSENBLATT SIDNEY D	Director			C/O UNIVERSAL DISPLAY CORPORATION	250 PHILLIPS BLVD.	EWING	NJ	08618		001-12031
0001209191-23-012377	0001793313	PRICE GEOFFREY M	Director,Officer	Chief Innovation Officer		C/O OAK STREET HEALTH, INC.	30 W. MONROE ST., SUITE 1200	CHICAGO	IL	60603		001-39427
0001628908-23-000019	0001946147	McCarthy Daniel Joseph	Officer	PRESIDENT		C/O EVOLENT HEALTH, INC.	800 NORTH GLEBE ROAD, SUITE 500	ARLINGTON	VA	22203		001-37415
0001209191-23-012376	0001183627	PRAGER MORGAN KAROLE	Officer	Chief Legal and Administrative		21300 VICTORY BLVD	12TH FLOOR	WOODLAND HILLS	CA	91367		001-37924
0001209191-23-012375	0001966578	Longino Lisa	Officer	Chief Investment Officer		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001209191-23-012374	0001603951	Huffman Marc	Director,Officer	Chief Executive Officer		21300 VICTORY BLVD., 12TH FLOOR		WOODLAND HILLS	CA	91367		001-37924
0001209191-23-012373	0001945569	Tarpey Mia W	Officer	Chief Operating Officer		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001209191-23-012372	0001923257	Solash Todd P	Officer	President, IR and Life		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001209191-23-012371	0001923426	Smith Alan Leonard	Officer	Chief Human Resources Officer		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001209191-23-012370	0001926440	Palmer Elizabeth	Officer	Chief Marketing Officer		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001209191-23-012369	0001923250	Novak Jonathan J	Officer	President of IM		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001567619-23-003699	0001622427	Headlee Joseph N.	Director			100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001209191-23-012368	0001333882	Nixon Christine	Officer	General Counsel		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001209191-23-012367	0001923225	Miller Amber	Officer	Chief Auditor		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001209191-23-012366	0001646765	HIRSCH PETER	Officer	Chief Technology Officer		21300 VICTORY BLVD., 12TH FLOOR		WOODLAND HILLS	CA	91367		001-37924
0001628908-23-000017	0001643346	Blackley Seth	Director,Officer	Chief Executive Officer		C/O EVOLENT HEALTH, INC.	800 N. GLEBE ROAD, SUITE 500	ARLINGTON	VA	22203		001-37415
0001209191-23-012365	0001588832	Hogan Kevin T.	Director,Officer	Chief Executive Officer		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001567619-23-003697	0001622427	Headlee Joseph N.	Director			100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001209191-23-012364	0001645587	Habayeb Elias F.	Officer	Chief Financial Officer		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001209191-23-012363	0001946442	Filiaggi Christopher	Officer	Controller		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001209191-23-012362	0001923324	Fiedler Terri N	Officer	President Retirement Services		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001209191-23-012361	0001923231	Ditillo David	Officer	Chief Information Officer		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001940987-23-000006	0001940987	McPherson Danny R	Officer	EVP- Engineering, Ops. & CSO		12061 BLUEMONT WAY		RESTON	VA	20190		000-23593
0001209191-23-012360	0001927808	Anderson Katherine Ann	Officer	Chief Risk Officer		C/O COREBRIDGE FINANCIAL, INC.	2919 ALLEN PARKWAY, WOODSON TOWER	HOUSTON	TX	77019		001-41504
0001567619-23-003695	0001484684	SWIATEK JOHN	Director			100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001567619-23-003693	0001351621	Prah Jamie L	Officer	EVP and CFO		100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001204816-23-000010	0001204816	BIDZOS D JAMES	Director,Officer	Exec. Chairman & CEO		12061 BLUEMONT WAY		RESTON	VA	20190		000-23593
0001062993-23-004655	0001366580	Rodriguez David A	Director			C/O GLOBE LIFE INC.	3700 SOUTH STONEBRIDGE DRIVE	MCKINNEY	TX	75070		001-08052
0001567619-23-003691	0001622334	Pollock David F.	Director			100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001209191-23-012359	0001874041	Yan Ming	Director,Officer	Chief Technology Officer		C/O CYTEK BIOSCIENCES, INC.	47215 LAKEVIEW BOULEVARD	FREMONT	CA	94538		001-40632
0001567619-23-003689	0001254989	PETROPLUS WILLIAM G	Director			100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001127602-23-006872	0001441089	SHEFFIELD DAVID M	Officer	Chief Accounting Officer		3550 LENOX ROAD		ATLANTA	GA	30326		001-16111
0001181540-23-000002	0001181540	COTE KATHLEEN A	Director			12061 BLUEMONT WAY		RESTON	VA	20190		000-23593
0001209191-23-012357	0001874301	Poirson Allen	Officer	SVP Bus. and Corp. Dev.		C/O CYTEK BIOSCIENCES, INC.	47215 LAKEVIEW BOULEVARD	FREMONT	CA	94538		001-40632
0001127602-23-006871	0001592948	Sacchi Guido Francesco	Officer	Senior EVP and CIO		3550 LENOX ROAD		ATLANTA	GA	30326		001-16111
0001567619-23-003687	0001610688	Olejasz Roberta Robinson	Director			100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001127602-23-006870	0001294693	Benioff Marc	Director,Officer	Chair and CEO		415 MISSION STREET	3RD FLOOR	SAN FRANCISCO	CA	94105		001-32224
0001127602-23-006869	0001936751	Whipple Joshua J	Officer	Senior EVP and CFO		3550 LENOX ROAD NE		ATLANTA	GA	30326		001-16111
0001567619-23-003685	0001437134	Montgomery John Haines	Director,Officer	President and CEO		100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001818383-23-000031	0001829946	Yi Steven	Director,Officer	See Remarks		C/O MEDIAALPHA, INC.	700 SOUTH FLOWER STREET, SUITE 640	LOS ANGELES	CA	90017		001-39671
0001209191-23-012356	0001872873	Jiang Wenbin	Director,Officer	President and CEO		C/O CYTEK BIOSCIENCES, INC.	47215 LAKEVIEW BOULEVARD	FREMONT	CA	94538		001-40632
0001127602-23-006867	0001592951	Green David Lawrence	Officer	Senior EVP and General Counsel		3550 LENOX ROAD		ATLANTA	GA	30326		001-16111
0001567619-23-003683	0001312868	LaCarte John J	Director			100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001567619-23-003681	0001622326	Guthrie Charles R.	Director,Other		Vice Chairman of the Board	100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001127602-23-006866	0001461620	Bready Cameron M	Officer	President and COO		3550 LENOX ROAD		ATLANTA	GA	30326		001-16111
0001062993-23-004653	0001812520	Cho Alice S	Director			C/O GLOBE LIFE INC.	3700 SOUTH STONEBRIDGE DRIVE	MCKINNEY	TX	75070		001-08052
0001818383-23-000030	0001830016	Nonko Eugene	Director,Officer	See Remarks		C/O MEDIAALPHA, INC.	700 SOUTH FLOWER STREET, SUITE 640	LOS ANGELES	CA	90017		001-39671
0001567619-23-003679	0001423060	GEORGE JENNIFER L	Officer	SEVP and COO		100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001209191-23-012355	0001873091	Barnett Valerie	Officer	General Counsel		C/O CYTEK BIOSCIENCES, INC.	47215 LAKEVIEW BOULEVARD	FREMONT	CA	94538		001-40632
0001831840-23-000004	0001849699	Melnikov Dmitry	Director,TenPercentOwner			C/O SEMRUSH HOLDINGS, INC.	800 BOYLSTON STREET, SUITE 2475	BOSTON	MA	02199		001-40276
0001209191-23-012354	0001278669	ENGEL JOHN	Director,Officer	Chairman, President & CEO		225 WEST STATION SQUARE DRIVE	SUITE 700	PITTSBURGH	PA	15219		001-14989
0001567619-23-003677	0001622331	Fox Mark E.	Director,Other		Chairman of the Board	100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001127602-23-006865	0001495604	SLOAN JEFFREY STEVEN	Director,Officer	CEO		3550 LENOX ROAD		ATLANTA	GA	30326		001-16111
0001567619-23-003675	0001622336	Burchianti Ralph	Director,Officer	SEVP & Chief Credit Officer		100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001567619-23-003673	0001312865	Boyer Richard B	Director			100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001209191-23-012352	0001873085	Jeanmonod Patrik	Officer	Chief Financial Officer		C/O CYTEK BIOSCIENCES, INC.	47215 LAKEVIEW BOULEVARD	FREMONT	CA	94538		001-40632
0001681459-23-000048	0001192679	OLEARY JOHN C G	Director			C/O TECHNIPFMC PLC	HADRIAN HOUSE, WINCOMBLEE ROAD	NEWCASTLE UPON TYNE	X0	NE6 3PL	UNITED KINGDOM	001-37983
0001681459-23-000047	0001277260	GWIN ROBERT G	Director			HADRIAN HOUSE	WINCOMBLEE ROAD	NEWCASTLE UPON TYNE	X0	NE6 3PL	UNITED KINGDOM	001-37983
0001681459-23-000046	0001892809	Duffe Luana	Officer	EVP, New Energy Ventures		C/O TECHNIPFMC PLC	HADRIAN HOUSE, WINCOMBLEE ROAD	NEWCASTLE UPON TYNE	X0	NE6 3PL	UNITED KINGDOM	001-37983
0001209191-23-012351	0001873085	Jeanmonod Patrik	Officer	Chief Financial Officer		C/O CYTEK BIOSCIENCES, INC.	47215 LAKEVIEW BOULEVARD	FREMONT	CA	94538		001-40632
0001681459-23-000045	0001754857	Rounce Justin	Officer	EVP & Chief Technology Officer		C/O TECHNIPFMC PLC	HADRIAN HOUSE, WINCOMBLEE ROAD	NEWCASTLE UPON TYNE	X0	NE6 3PL	UNITED KINGDOM	001-37983
0001209191-23-012349	0001827434	Jaycox Kenneth E	Officer	SVP & Chief Comm. Officer		600 GRANT STREET		PITTSBURGH	PA	15219		001-16811
0001093557-23-000028	0001359098	Pacelli Steven Robert	Officer	EVP Managing Director Dexcom V		6340 SEQUENCE DRIVE		SAN DIEGO	CA	92121		000-51222
0000899243-23-006032	0001868250	Brooks Guillermo	Officer	EVP, Sales - Americas		4353 NORTH FIRST STREET		SAN JOSE	CA	95134		001-38598
0001681459-23-000044	0001865464	Rai Nisha P.	Officer	EVP, People & Culture		C/O TECHNIPFMC PLC	HADRIAN HOUSE, WINCOMBLEE ROAD	NEWCASTLE UPON TYNE	X0	NE6 3PL	UNITED KINGDOM	001-37983
0001567619-23-003671	0001610570	Bedway Jonathan	Director			100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001681459-23-000043	0001382500	Zurquiyah Rousset Sophie	Director			C/O TECHNIPFMC PLC	HADRIAN HOUSE, WINCOMBLEE ROAD	NEWCASTLE UPON TYNE	X0	NE6 3PL	UNITED KINGDOM	001-37983
0001681459-23-000042	0001748248	Doroghazi Krisztina	Officer	Sr VP Controller & CAO		C/O TECHNIPFMC PLC	HADRIAN HOUSE, WINCOMBLEE ROAD	NEWCASTLE UPON TYNE	X0	NE6 3PL	UNITED KINGDOM	001-37983
0001567619-23-003669	0001622321	Baily Karl G.	Director			100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001681459-23-000041	0001381972	YEARWOOD JOHN	Director			C/O TECHNIPFMC PLC	HADRIAN HOUSE, WINCOMBLEE ROAD	NEWCASTLE UPON TYNE	X0	NE6 3PL	UNITED KINGDOM	001-37983
